Country,GDP
Aruba,10767.3962204623
Africa Eastern and Southern,725.869674635635
Afghanistan,
Africa Western and Central,505.333080177171
Angola,892.340076204118
Albania,697.995596576519
Andorra,15404.8215892041
Arab World,2104.3446637774
United Arab Emirates,23141.014774712
Argentina,2382.33586178721
Armenia,
American Samoa,
Antigua and Barbuda,6895.38607892574
Australia,17834.2105593225
Austria,17468.9461372569
Azerbaijan,
Burundi,207.291950106508
Belgium,16525.0617432848
Benin,301.684930793
Burkina Faso,294.04372431046
Bangladesh,274.389427801832
Bulgaria,2477.0208179596
Bahrain,7721.73788652967
The Bahamas,11533.2607639373
Bosnia and Herzegovina,
Belarus,
Belize,2065.72030949383
Bermuda,25517.9217212488
Bolivia,678.641402538315
Brazil,2875.57771485047
Barbados,7753.0256601994
Brunei Darussalam,11762.3532850549
Bhutan,486.575242530943
Botswana,2369.12561777917
Central African Republic,452.966559310673
Canada,20794.682233334
Central Europe and the Baltics,
Switzerland,31308.6508343136
Channel Islands,
Chile,2280.26538469948
China,407.892658171152
Ivory Coast,851.213395176488
Cameroon,993.087359512285
Democratic Republic of the Congo,253.318763551299
"Congo, Rep.",1030.36250601114
Colombia,1238.60336697052
Comoros,813.84601969101
Cabo Verde,746.75016449703
Costa Rica,1705.43165379819
Caribbean small states,2802.62318614172
Cuba,2567.01706409298
Curacao,
Cayman Islands,
Cyprus,8038.9140625
Czechia,
Germany,17764.376445833
Djibouti,785.294465409627
Dominica,2645.7626718537
Denmark,21901.054745944
Dominican Republic,957.960092729778
Algeria,2235.26812213413
Ecuador,1360.486974972
Egypt,712.914876046603
Eritrea,
Spain,10681.9712029257
Estonia,
Ethiopia,248.432684802376
European Union,12396.0983276938
Finland,23973.2394840041
Fiji,1530.54761689645
France,17747.5815980944
Faroe Islands,18360.3990394801
"Micronesia, Fed. Sts.",1396.75193189801
Gabon,4376.76118453643
United Kingdom,16239.2821960944
Georgia,
Ghana,348.90396490843
Gibraltar,
Guinea,396.343465639038
"Gambia, The",284.196494061432
Guinea-Bissau,222.431999163442
Equatorial Guinea,196.83772994302
Greece,7846.67812242278
Grenada,2694.18328451002
Greenland,16813.7414501107
Guatemala,955.113460863361
Guam,
Guyana,504.424097460718
High income,16619.998819092
"Hong Kong SAR, China",12097.7487914553
Honduras,1105.55618679867
Heavily indebted poor countries (HIPC),406.158937413527
Croatia,
Haiti,403.328252380803
Hungary,
IBRD only,963.987397950566
IDA & IBRD total,851.974014434549
IDA total,400.82550805782
IDA blend,480.156704393955
Indonesia,527.811477222369
IDA only,363.708128413436
Isle of Man,
India,347.462029998068
Not classified,
Ireland,11175.816603647
"Iran, Islamic Rep.",2246.19174034655
Iraq,3774.20643860063
Iceland,22434.3467683494
Israel,
Italy,16386.6622120866
Jamaica,1855.98837658536
Jordan,1274.97200921689
Japan,25265.9487590208
Kazakhstan,
Kenya,369.98335719547
Kyrgyz Republic,
Cambodia,
Kiribati,603.013266172588
St. Kitts and Nevis,4696.49001069766
South Korea,5817.06556721983
Kuwait,11001.6799237829
Lao PDR,170.273368867531
Lebanon,770.953664956087
Liberia,
Libya,
St. Lucia,3464.88011752114
Latin America & Caribbean,2324.64155565496
Sri Lanka,411.243744474365
Lesotho,280.352982742586
Late-demographic dividend,1108.66448112394
Lithuania,
Latvia,
"Macao SAR, China",8020.68410136111
St. Martin (French part),
Morocco,1081.96533203125
Moldova,
Madagascar,275.263201235697
Maldives,869.583568847876
Middle East & North Africa,2476.81182756957
Mexico,2759.47591912687
Marshall Islands,1618.16484395839
Middle income,856.142039370682
North Macedonia,
Mali,248.665554146491
Malta,6040.60986225945
Myanmar,50.9870312239395
Middle East & North Africa (excluding high income),1638.72550149327
Montenegro,
Mongolia,1686.5921516391
Northern Mariana Islands,
Mozambique,
Mauritania,742.003753979962
Mauritius,2075.5426597123
Malawi,252.232328489084
Malaysia,2282.46997060592
North America,22652.5215878915
Namibia,1968.16616921745
New Caledonia,13092.3254858104
Niger,268.549405264726
Nigeria,474.456900103068
Nicaragua,245.362616478623
Netherlands,17397.6916825595
Norway,24281.1304051396
Nepal,184.132235821801
Nauru,
New Zealand,13312.3855858113
OECD members,15292.153867927
Oman,5468.52832735384
Other small states,2624.25642320957
Pakistan,359.72926859058
Panama,2467.53530801093
Peru,1040.47516364189
Philippines,806.850449398255
Palau,
Papua New Guinea,942.180404221139
Poland,
Pre-demographic dividend,610.333371959834
Puerto Rico,8033.08944133042
"Korea, Dem. People's Rep.",
Portugal,6056.38102771889
Paraguay,1204.09653762574
West Bank and Gaza,
Pacific island small states,1202.60662562683
Post-demographic dividend,17134.4478973774
French Polynesia,13223.9447185531
Qatar,15197.8750981787
Romania,1789.64455528113
Russia,3429.64990234375
Rwanda,336.744798154075
Saudi Arabia,6210.05296304789
Sudan,841.999145507813
Senegal,869.459907375207
Singapore,10394.5389962406
Solomon Islands,549.600746054347
Sierra Leone,224.317828350834
El Salvador,829.512514644292
San Marino,
Somalia,155.271395964097
Serbia,
Sub-Saharan Africa (excluding high income),634.398845506159
South Sudan,
Sub-Saharan Africa,634.954800554982
Small states,2570.86053215664
Sao Tome and Principe,
Suriname,1328.72955235576
Slovak Republic,
Slovenia,
Sweden,25662.2205892506
Eswatini,843.779714049079
Sint Maarten (Dutch part),
Seychelles,4689.13450715482
Syrian Arab Republic,1546.40038999076
Turks and Caicos Islands,
Chad,252.827127343442
Togo,359.477409071239
Thailand,1329.99673772162
Tajikistan,
Turkmenistan,773.20235285476
Timor-Leste,
Tonga,1080.97109125011
Trinidad and Tobago,3441.35042988785
Tunisia,1223.51831774574
Turkiye,2009.69366964856
Tuvalu,
Tanzania,178.111526489258
Uganda,309.86096692704
Ukraine,1559.33752441406
Upper middle income,1176.73870572252
Uruguay,2724.09743411286
United States,22857.1544330056
Uzbekistan,
St. Vincent and the Grenadines,1911.90350981323
"Venezuela, RB",2258.67961450397
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,96.1303618906514
Vanuatu,1046.4204083168
Samoa,731.976518085146
Kosovo,
"Yemen, Rep.",
South Africa,2794.39621172023
Zambia,533.231686651047
Zimbabwe,841.563225586426
