Country,GDP
Aruba,
Africa Eastern and Southern,144.3424344292
Afghanistan,62.4437034626929
Africa Western and Central,112.128416822858
Angola,
Albania,
Andorra,
Arab World,
United Arab Emirates,
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,1877.600224102
Austria,1031.8150043291
Azerbaijan,
Burundi,72.0887821327769
Belgium,1350.19767333123
Benin,92.3748598739587
Burkina Faso,72.173766181674
Bangladesh,92.8551129373993
Bulgaria,
Bahrain,
The Bahamas,1581.30397963404
Bosnia and Herzegovina,
Belarus,
Belize,319.602802617404
Bermuda,1961.53813461544
Bolivia,107.272777234074
Brazil,
Barbados,
Brunei Darussalam,
Bhutan,
Botswana,62.7429912996026
Central African Republic,71.9932034722194
Canada,2240.43303945853
Central Europe and the Baltics,
Switzerland,1971.31632279228
Channel Islands,
Chile,580.888646675343
China,75.8055607913604
Ivory Coast,160.652717209412
Cameroon,125.525585911057
Democratic Republic of the Congo,
"Congo, Rep.",139.995753237947
Colombia,280.579137401505
Comoros,
Cabo Verde,
Costa Rica,351.201085862769
Caribbean small states,475.196141402693
Cuba,
Curacao,
Cayman Islands,
Cyprus,
Czechia,
Germany,
Djibouti,
Dominica,
Denmark,
Dominican Republic,191.907440848606
Algeria,209.917177642367
Ecuador,369.114673479339
Egypt,
Eritrea,
Spain,450.053289246968
Estonia,
Ethiopia,
European Union,
Finland,1327.427224366
Fiji,282.215173939264
France,1430.43462423276
Faroe Islands,
"Micronesia, Fed. Sts.",
Gabon,322.797123062224
United Kingdom,1472.38571407868
Georgia,
Ghana,184.252892333057
Gibraltar,
Guinea,
"Gambia, The",
Guinea-Bissau,
Equatorial Guinea,
Greece,590.780054812393
Grenada,
Greenland,
Guatemala,253.227290034998
Guam,
Guyana,315.75005543039
High income,1433.24968456478
"Hong Kong SAR, China",436.754411520393
Honduras,166.454198459014
Heavily indebted poor countries (HIPC),95.6946042331621
Croatia,
Haiti,68.1938366229847
Hungary,
IBRD only,164.947960167928
IDA & IBRD total,153.848693473669
IDA total,96.4669180005857
IDA blend,104.657452063859
Indonesia,
IDA only,98.6028593044359
Isle of Man,
India,85.9697041851008
Not classified,
Ireland,739.276406442666
"Iran, Islamic Rep.",201.374873296143
Iraq,252.245141098805
Iceland,1418.12586971526
Israel,1436.38443935927
Italy,887.336744604475
Jamaica,449.611842124857
Jordan,
Japan,568.907742697122
Kazakhstan,
Kenya,98.5352505590218
Kyrgyz Republic,
Cambodia,113.48568408339
Kiribati,
St. Kitts and Nevis,221.937207763579
South Korea,93.8313831944754
Kuwait,
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,144.102950276651
Lesotho,46.9184128164934
Late-demographic dividend,189.677137322181
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,167.165298461914
Moldova,
Madagascar,134.293094219858
Maldives,
Middle East & North Africa,
Mexico,378.212027746126
Marshall Islands,
Middle income,150.190067150817
North Macedonia,
Mali,
Malta,
Myanmar,27.2746297505933
Middle East & North Africa (excluding high income),
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,184.774593135907
Mauritius,
Malawi,
Malaysia,235.529665759398
North America,2991.59289654628
Namibia,
New Caledonia,
Niger,134.845575464739
Nigeria,97.420968283806
Nicaragua,
Netherlands,1159.39235716074
Norway,1560.3249311723
Nepal,51.321965344632
Nauru,
New Zealand,2343.29221317425
OECD members,1388.1884806831
Oman,
Other small states,
Pakistan,87.5173724745356
Panama,516.031863353181
Peru,
Philippines,278.477267084323
Palau,
Papua New Guinea,120.27086837817
Poland,
Pre-demographic dividend,101.267291939846
Puerto Rico,777.215027407341
"Korea, Dem. People's Rep.",
Portugal,382.729946994368
Paraguay,
West Bank and Gaza,
Pacific island small states,
Post-demographic dividend,1447.31165434959
French Polynesia,
Qatar,
Romania,
Russia,
Rwanda,40.0439354124229
Saudi Arabia,
Sudan,106.152717590332
Senegal,314.508306293179
Singapore,449.148136820776
Solomon Islands,
Sierra Leone,140.098309259253
El Salvador,
San Marino,
Somalia,65.0651413420937
Serbia,
Sub-Saharan Africa (excluding high income),128.299984981987
South Sudan,
Sub-Saharan Africa,128.31965688503
Small states,
Sao Tome and Principe,
Suriname,387.453277164
Slovak Republic,
Slovenia,
Sweden,2288.92170111915
Eswatini,121.896820955781
Sint Maarten (Dutch part),
Seychelles,270.279646614487
Syrian Arab Republic,198.93469605122
Turks and Caicos Islands,
Chad,108.164649153297
Togo,75.2903098403993
Thailand,110.731456497513
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,
Trinidad and Tobago,676.23384290057
Tunisia,
Turkiye,282.742464109147
Tuvalu,
Tanzania,
Uganda,56.3280587737707
Ukraine,
Upper middle income,182.601951010103
Uruguay,624.718632584621
United States,3066.56286916615
Uzbekistan,
St. Vincent and the Grenadines,163.424987744117
"Venezuela, RB",954.355361285973
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,543.042223674713
Zambia,216.274673627806
Zimbabwe,279.332656130284
