Country,GDP
Aruba,
Africa Eastern and Southern,186.630486335778
Afghanistan,143.103233209791
Africa Western and Central,143.01256159062
Angola,
Albania,
Andorra,
Arab World,
United Arab Emirates,
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,2343.81978965369
Austria,1486.96860600566
Azerbaijan,
Burundi,51.8086400759858
Belgium,1957.62608042762
Benin,108.628226625001
Burkina Faso,82.7592154034261
Bangladesh,106.85572352998
Bulgaria,
Bahrain,
The Bahamas,2246.84945447817
Bosnia and Herzegovina,
Belarus,
Belize,411.338346967893
Bermuda,2630.8504967732
Bolivia,157.585574913804
Brazil,
Barbados,
Brunei Darussalam,1179.05031256938
Bhutan,
Botswana,89.5280642807461
Central African Republic,83.6115981980001
Canada,3047.10614707958
Central Europe and the Baltics,
Switzerland,2784.73354771646
Channel Islands,
Chile,781.806100879469
China,104.32418478637
Ivory Coast,219.237831575161
Cameroon,145.998945816446
Democratic Republic of the Congo,
"Congo, Rep.",177.611094271872
Colombia,288.575890071302
Comoros,
Cabo Verde,
Costa Rica,391.21128802986
Caribbean small states,618.508089384323
Cuba,
Curacao,
Cayman Islands,
Cyprus,
Czechia,
Germany,
Djibouti,
Dominica,
Denmark,2487.13618090884
Dominican Republic,246.771454870595
Algeria,241.002571747501
Ecuador,442.033166805835
Egypt,166.956112159799
Eritrea,
Spain,889.659872011529
Estonia,
Ethiopia,
European Union,
Finland,2010.21345619725
Fiji,312.224375911363
France,2209.0001728109
Faroe Islands,1748.73404167402
"Micronesia, Fed. Sts.",
Gabon,442.376367118251
United Kingdom,1986.74715869685
Georgia,
Ghana,266.598422153923
Gibraltar,
Guinea,
"Gambia, The",93.7187073536992
Guinea-Bissau,
Equatorial Guinea,229.207640033564
Greece,997.430467475556
Grenada,
Greenland,
Guatemala,283.192724592174
Guam,
Guyana,344.830736267723
High income,2041.32474559795
"Hong Kong SAR, China",685.926614135084
Honduras,222.244852846387
Heavily indebted poor countries (HIPC),125.033944232116
Croatia,
Haiti,84.7583097584743
Hungary,
IBRD only,207.682744904929
IDA & IBRD total,193.374689800671
IDA total,120.531880636129
IDA blend,134.446427162663
Indonesia,
IDA only,121.098376432626
Isle of Man,
India,89.7575826115815
Not classified,
Ireland,1074.50650554958
Iran,267.334102601745
Iraq,
Iceland,3215.69417804329
Israel,1513.88360593382
Italy,1402.44235441032
Jamaica,620.05749724315
Jordan,561.064604995102
Japan,1068.55843990563
Kazakhstan,
Kenya,118.796960011357
Kyrgyz Republic,
Cambodia,145.142456186822
Kiribati,
St. Kitts and Nevis,285.481881098132
South Korea,133.479834432364
Kuwait,4228.74537064385
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,155.001224210341
Lesotho,63.8627606970269
Late-demographic dividend,257.314505171344
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,208.522933959961
Moldova,
Madagascar,151.650046145478
Maldives,
Middle East & North Africa,
Mexico,550.46988331057
Marshall Islands,
Middle income,190.447612417764
North Macedonia,
Mali,
Malta,
Myanmar,11.7926764430673
Middle East & North Africa (excluding high income),219.393186391029
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,267.954568240957
Mauritius,
Malawi,
Malaysia,336.556442214153
North America,4044.24721526448
Namibia,
New Caledonia,1756.21964112473
Niger,168.315376938957
Nigeria,124.791856425784
Nicaragua,
Netherlands,1835.80142351034
Norway,2317.19488382656
Nepal,79.0580829351478
Nauru,
New Zealand,2191.31254193959
OECD members,1967.08028207338
Oman,111.532073542743
Other small states,
Pakistan,123.330470854894
Panama,687.789067741262
Peru,
Philippines,213.293915575289
Palau,
Papua New Guinea,172.130215215004
Poland,
Pre-demographic dividend,130.919368689243
Puerto Rico,1207.81182440348
"Korea, Dem. People's Rep.",
Portugal,575.007680668221
Paraguay,212.157757735878
West Bank and Gaza,
Pacific island small states,
Post-demographic dividend,2068.40848045189
French Polynesia,2108.49965830348
Qatar,
Romania,
Russia,
Rwanda,36.157068396837
Saudi Arabia,
Sudan,112.527740478516
Senegal,321.203017305907
Singapore,566.803974405961
Solomon Islands,
Sierra Leone,146.174646773381
El Salvador,284.567032692513
San Marino,
Somalia,76.7446650305386
Serbia,
Sub-Saharan Africa (excluding high income),165.008827617932
South Sudan,
Sub-Saharan Africa,165.032026897521
Small states,
Sao Tome and Principe,
Suriname,573.098253156782
Slovak Republic,
Slovenia,
Sweden,3454.42978938679
Eswatini,192.698632496063
Sint Maarten (Dutch part),
Seychelles,337.64622904411
Syrian Arab Republic,238.398373768076
Turks and Caicos Islands,
Chad,127.342662199173
Togo,114.815964744843
Thailand,165.57745418898
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,
Trinidad and Tobago,767.808618019296
Tunisia,228.832444110973
Turkiye,438.258608945418
Tuvalu,
Tanzania,
Uganda,101.637299632747
Ukraine,
Upper middle income,255.86279415297
Uruguay,666.987641642522
United States of America,4146.31664631665
Uzbekistan,
St. Vincent and the Grenadines,173.19792753747
"Venezuela, RB",877.196049354598
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,718.118179105876
Zambia,334.672527658699
Zimbabwe,279.337779057297
