Country,GDP
Aruba,6283.00144344602
Africa Eastern and Southern,555.611325563391
Afghanistan,
Africa Western and Central,578.865282130339
Angola,684.901344306121
Albania,693.873474633887
Andorra,10568.9291277069
Arab World,2038.03431959295
United Arab Emirates,23111.3783815158
Argentina,3454.2963342861
Armenia,
American Samoa,
Antigua and Barbuda,4488.19601836971
Australia,11391.6550473244
Austria,13083.0726621044
Azerbaijan,
Burundi,238.356916699581
Belgium,12170.0406962702
Benin,293.559632058489
Burkina Faso,248.092870095962
Bangladesh,221.569619138886
Bulgaria,2260.4272811545
Bahrain,6780.14379741552
The Bahamas,9858.29572096139
Bosnia and Herzegovina,
Belarus,
Belize,1385.47123071816
Bermuda,20450.6645289464
Bolivia,607.082772184527
Brazil,
Barbados,5990.46012778123
Brunei Darussalam,10262.9262781211
Bhutan,383.08671221431
Botswana,1180.90889270527
Central African Republic,434.375115262219
Canada,14521.1800806
Central Europe and the Baltics,
Switzerland,24459.8536348433
Channel Islands,
Chile,1510.01698521069
China,281.699495234272
Ivory Coast,888.341375609278
Cameroon,1172.49024782635
Democratic Republic of the Congo,253.520880433216
"Congo, Rep.",870.299973364327
Colombia,1166.30079731611
Comoros,723.182760051538
Cabo Verde,553.782245845235
Costa Rica,1551.69177543042
Caribbean small states,2449.99987841954
Cuba,2366.92120291665
Curacao,
Cayman Islands,
Cyprus,5642.63134765625
Czechia,
Germany,13461.8310034147
Djibouti,
Dominica,1897.9422666365
Denmark,17201.0888129674
Dominican Republic,934.059351279106
Algeria,2783.4310226391
Ecuador,1613.69689751592
Egypt,802.217969374844
Eritrea,
Spain,6513.50328578924
Estonia,
Ethiopia,237.571522372809
European Union,9021.25689546949
Finland,14951.0467852887
Fiji,1737.36408905587
France,13566.6607729285
Faroe Islands,14972.8171280411
"Micronesia, Fed. Sts.",1241.30225560583
Gabon,3866.27688075118
United Kingdom,10611.112210096
Georgia,
Ghana,410.521613204969
Gibraltar,
Guinea,351.799160124579
"Gambia, The",208.83145495391
Guinea-Bissau,142.459123345846
Equatorial Guinea,192.328245030543
Greece,5656.50533164528
Grenada,1859.29175059313
Greenland,11271.3325735884
Guatemala,892.292906492455
Guam,
Guyana,656.663482403415
High income,12433.2033461148
"Hong Kong SAR, China",7434.99925513073
Honduras,1257.38975894062
Heavily indebted poor countries (HIPC),369.508518782243
Croatia,
Haiti,363.602310678567
Hungary,
IBRD only,883.968420506817
IDA & IBRD total,790.848679760931
IDA total,400.590815123884
IDA blend,519.663252592063
Indonesia,472.7226386688
IDA only,343.920083482785
Isle of Man,
India,312.059843942513
