Country,GDP
Aruba,24452.5887394376
Africa Eastern and Southern,1656.3662720377
Afghanistan,562.499219444201
Africa Western and Central,1679.88782968089
Angola,3586.66368031755
Albania,4094.34968570481
Andorra,48237.8905407208
Arab World,6437.73449747296
United Arab Emirates,35392.2609669642
Argentina,10385.9644319555
Armenia,3143.0294799683
American Samoa,10446.8632062572
Antigua and Barbuda,13404.5160161036
Australia,52147.0241942843
Austria,46903.7615854343
Azerbaijan,5843.5337683582
Burundi,222.660583208376
Belgium,44184.946353964
Benin,1009.48949478478
Burkina Faso,627.270395707064
Bangladesh,776.859576940281
Bulgaria,6863.66706774052
Bahrain,21186.8143292279
The Bahamas,27046.6576651879
Bosnia and Herzegovina,4506.93235205533
Belarus,6034.67885177216
Belize,5399.06209583265
Bermuda,101875.28407346
Bolivia,1922.05857050664
Brazil,11249.2918904352
Barbados,16494.2430408684
Brunei Darussalam,34609.7119829323
Bhutan,2194.12587604893
Botswana,6041.73205119653
Central African Republic,459.776981833241
Canada,47562.0834253057
Central Europe and the Baltics,12607.8604703985
Switzerland,76531.3729407691
Channel Islands,
Chile,12764.5931178671
China,4550.47394361131
Ivory Coast,1654.17795876208
Cameroon,1383.81386476157
Democratic Republic of the Congo,324.827726109271
"Congo, Rep.",2962.76248130765
Colombia,6392.75802564032
Comoros,1384.06328381602
Cabo Verde,3500.97746776661
Costa Rica,8147.24398493375
Caribbean small states,9271.40009834818
Cuba,5275.53260105122
Curacao,
Cayman Islands,76873.1942775535
Cyprus,31023.267578125
Czechia,19960.0684872157
Germany,41572.4559481507
Djibouti,1227.82085311429
Dominica,7182.40020254419
Denmark,58041.3984363385
Dominican Republic,5509.56803417837
Algeria,4495.92147563024
Ecuador,4640.24634437845
Egypt,2509.77203417522
Eritrea,504.972460176652
Spain,30532.4805081656
Estonia,14663.0446126465
Ethiopia,335.438495270931
European Union,32965.5829629875
Finland,46505.3031791811
Fiji,3469.14964254878
France,40676.0647913181
Faroe Islands,48167.6675141519
"Micronesia, Fed. Sts.",2760.0113395546
Gabon,8399.59734808121
United Kingdom,39598.957119545
Georgia,3233.21975246843
Ghana,1258.96419689048
Gibraltar,
Guinea,667.281601897555
"Gambia, The",796.631829179134
Guinea-Bissau,542.284101222819
Equatorial Guinea,14905.5145764646
Greece,26716.6488260274
Grenada,6760.97488416081
Greenland,43988.5280290494
Guatemala,2852.55759284808
Guam,30011.2185803948
Guyana,4589.87249766592
High income,38768.1877108029
"Hong Kong SAR, China",32550.136489179
Honduras,1874.27170372599
Heavily indebted poor countries (HIPC),833.65058901251
Croatia,13693.5000292691
Haiti,1204.86205533079
Hungary,13217.5045951108
IBRD only,4541.1382339224
IDA & IBRD total,3747.60975136165
IDA total,1262.43493777483
IDA blend,1553.52317256607
Indonesia,3094.44307866403
IDA only,1116.70655932906
Isle of Man,70625.1685395487
India,1350.63447029491
Not classified,
Ireland,48663.6004439251
Iran,6458.57395613765
Iraq,4430.42624189518
Iceland,43237.0729488958
Israel,31266.6053174383
Italy,36035.6449950691
Jamaica,4835.79108651148
Jordan,3914.70123105389
Japan,44968.1562349739
Kazakhstan,9070.48825285747
Kenya,1093.63962367926
Kyrgyz Republic,880.038521818228
Cambodia,782.695738595564
Kiribati,1438.08141312394
St. Kitts and Nevis,16427.6210053903
South Korea,23079.2601257735
Kuwait,39212.5794137711
Lao PDR,1127.83523605263
Lebanon,7695.24541457279
Liberia,497.020365397034
Libya,11611.3585954261
St. Lucia,8672.21566785729
Latin America & Caribbean,9164.56639654811
Sri Lanka,2836.97410911231
Lesotho,1104.8115468317
Late-demographic dividend,6214.13522334759
Lithuania,11987.508411647
Latvia,11420.9940032836
"Macao SAR, China",50676.3870819204
St. Martin (French part),
Morocco,3067.85180664063
Moldova,2436.79935102421
Madagascar,459.375407996579
Maldives,7158.06142131359
Middle East & North Africa,7524.72520807138
Mexico,9823.16407600128
Marshall Islands,3001.31982926464
Middle income,3803.99841199212
North Macedonia,4577.68954288046
Mali,688.327865858558
Malta,21798.9142935915
Myanmar,1003.03345506033
Middle East & North Africa (excluding high income),4624.87234461776
Montenegro,6688.40259641346
Mongolia,2660.28817507398
Northern Mariana Islands,14772.4961635883
Mozambique,494.584022000439
Mauritania,1646.13042756814
Mauritius,8000.37643182154
Malawi,688.139191185368
Malaysia,8880.14580454109
North America,48552.9424055168
Namibia,5445.42006302741
New Caledonia,37494.8952028518
Niger,471.61268796898
Nigeria,2280.11128904338
Nicaragua,1495.73375442812
Netherlands,50999.7451168879
Norway,88163.2085931423
Nepal,589.165434913038
Nauru,4644.35549364565
New Zealand,33676.7741239925
OECD members,35088.3302129543
Oman,22552.1990071233
Other small states,12139.0927836761
Pakistan,1011.59718017727
Panama,8124.55830734871
Peru,5047.2046433225
Philippines,2201.77682813479
Palau,10029.28802589
Papua New Guinea,1879.24055902232
Poland,12504.2501856093
Pre-demographic dividend,1439.05261033906
Puerto Rico,26435.74878578
"Korea, Dem. People's Rep.",
Portugal,22520.6423124045
Paraguay,4725.72634101583
West Bank and Gaza,2557.07562356699
Pacific island small states,2882.71620418106
Post-demographic dividend,39705.6500322311
French Polynesia,21447.8582553167
Qatar,73021.3097525035
Romania,8397.80917311457
Russia,10674.990234375
Rwanda,594.160254467019
Saudi Arabia,17958.9478313331
Sudan,1706.41491699219
Senegal,1286.60496647046
Singapore,47236.683084953
Solomon Islands,1661.99788468931
Sierra Leone,400.540743708337
El Salvador,3017.3073947577
San Marino,59516.3233988223
Somalia,
Serbia,5735.42285659849
Sub-Saharan Africa (excluding high income),1664.45505618598
South Sudan,1503.13388901082
Sub-Saharan Africa,1665.4009875735
Small states,10985.2852044814
Sao Tome and Principe,1043.28142666295
Suriname,7999.50739437676
Slovak Republic,16908.8479564876
Slovenia,23532.4808545468
Sweden,52869.0442891587
Eswatini,4035.53448063299
Sint Maarten (Dutch part),
Seychelles,10938.1527643413
Syrian Arab Republic,11304.644927596
Turks and Caicos Islands,23103.9426764449
Chad,896.876704620394
Togo,722.229399952606
Thailand,4996.37209760091
Tajikistan,740.276191244616
Turkmenistan,4286.88050515414
Timor-Leste,810.21648418078
Tonga,3416.11069898939
Trinidad and Tobago,15711.5587055513
Tunisia,4241.01190951928
Turkiye,10622.7020439723
Tuvalu,3043.16668029498
Tanzania,730.782348632813
Uganda,824.73767112214
Ukraine,3078.41479492188
Upper middle income,5998.63464234969
Uruguay,12512.5941268441
United States of America,48650.6431283336
Uzbekistan,1742.34925645077
St. Vincent and the Grenadines,6590.98957888616
"Venezuela, RB",13692.9149666211
British Virgin Islands,
Virgin Islands (U.S.),39905.1284180994
Viet Nam,1684.01177184608
Vanuatu,2732.55156662187
Samoa,3494.39522455198
Kosovo,3009.52342543243
"Yemen, Rep.",1249.06308529856
South Africa,8059.56279824609
Zambia,1469.36145002684
Zimbabwe,937.840339987372
