Country,GDP
Aruba,29011.6390567532
Africa Eastern and Southern,1435.80845089809
Afghanistan,382.533803815415
Africa Western and Central,1685.55606881927
Angola,4081.71749701404
Albania,4370.53971639449
Andorra,53721.3885067173
Arab World,6531.52513649909
United Arab Emirates,45140.7690772438
Argentina,8977.50685093365
Armenia,3908.94906011431
American Samoa,10019.502245442
Antigua and Barbuda,16457.1040632589
Australia,49701.2817843335
Austria,51919.9835754226
Azerbaijan,5574.46810432575
Burundi,194.710634644444
Belgium,48303.397956286
Benin,1098.94667867138
Burkina Faso,621.890271798117
Bangladesh,630.108979202923
Bulgaria,7271.30338858025
Bahrain,23155.821449155
The Bahamas,29013.6302870767
Bosnia and Herzegovina,4846.79094117894
Belarus,6376.17569162063
Belize,5665.96623188559
Bermuda,106935.486341979
Bolivia,1687.57849715048
Brazil,8801.75787553359
Barbados,17551.85504429
Brunei Darussalam,37427.5400573102
Bhutan,1780.1122318354
Botswana,5345.84875177376
Central African Republic,446.228770359276
Canada,46710.5055759013
Central Europe and the Baltics,14577.9456079147
Switzerland,74175.1927898555
Channel Islands,
Chile,10797.0473705117
China,3468.32706308591
Ivory Coast,1683.33750453768
Cameroon,1476.00907898906
Democratic Republic of the Congo,317.88921008113
"Congo, Rep.",2848.6531631791
Colombia,5534.68944688199
Comoros,1454.65090911658
Cabo Verde,3839.86363555731
Costa Rica,6841.9114600079
Caribbean small states,10223.1968319677
Cuba,4992.82449445836
Curacao,
Cayman Islands,89704.2236135613
Cyprus,35397.36328125
Czechia,22804.5776774507
Germany,45612.7106221441
Djibouti,1131.63572564038
Dominica,6661.46504737997
Denmark,64322.0635020842
Dominican Republic,5053.33028494248
Algeria,4946.56401720759
Ecuador,4260.43318396471
Egypt,1941.89997269337
Eritrea,459.178402670323
Spain,35510.7222312701
Estonia,18204.9664786762
Ethiopia,320.861089711683
European Union,37044.0381389411
Finland,53772.7942390019
Fiji,3928.92173857964
France,45515.9617533473
Faroe Islands,51431.9730976048
"Micronesia, Fed. Sts.",2420.7490064763
Gabon,9732.22653332604
United Kingdom,47396.1202078484
Georgia,3324.7537205015
Ghana,1178.95587732926
Gibraltar,
Guinea,712.099416076712
"Gambia, The",857.858239870456
Guinea-Bissau,583.268305937751
Equatorial Guinea,19849.7177669705
Greece,32127.9831943287
Grenada,7343.44526962639
Greenland,44366.7858688175
Guatemala,2802.45158245094
Guam,28277.432083776
Guyana,4011.386903582
High income,40039.589228114
"Hong Kong SAR, China",31515.5292103443
Honduras,1713.41816440351
Heavily indebted poor countries (HIPC),788.885959353294
Croatia,15898.7998960876
Haiti,1089.57635501395
Hungary,15772.3300839383
IBRD only,3930.83182457375
IDA & IBRD total,3273.57564479157
IDA total,1159.63416153983
IDA blend,1492.79964132853
Indonesia,2144.38954419287
IDA only,993.224681353409
Isle of Man,72304.9475048348
India,993.503405266506
Not classified,
Ireland,61353.1065629523
"Iran, Islamic Rep.",5623.91168093228
Iraq,4504.50809414268
Iceland,56943.3704468563
Israel,30173.3615938856
Italy,40944.9124194678
Jamaica,5056.25803606977
Jordan,3416.12390126122
Japan,39876.3039685725
Kazakhstan,8458.01947450022
Kenya,915.998915654065
Kyrgyz Republic,966.393838565694
Cambodia,742.397972321917
Kiribati,1356.64749097825
St. Kitts and Nevis,16491.8850906212
South Korea,21350.427979823
Kuwait,55595.4843129592
Lao PDR,887.639734941678
Lebanon,5957.69675411548
Liberia,456.144699881365
Libya,13921.8992346112
St. Lucia,8528.68208470429
Latin America & Caribbean,8055.56599196128
Sri Lanka,2007.02665500962
Lesotho,885.65930324266
Late-demographic dividend,5409.69614977669
Lithuania,14944.996652175
Latvia,16467.1436879405
"Macao SAR, China",39745.7618028691
St. Martin (French part),
Morocco,3180.17065429688
Moldova,2110.55305353857
Madagascar,522.830621952534
Maldives,6743.13096281125
Middle East & North Africa,7442.68587904201
Mexico,10589.9518745518
Marshall Islands,2712.37364352609
Middle income,3274.57382463466
North Macedonia,4841.25366017816
Mali,676.127001144005
Malta,22205.3567709304
Myanmar,653.866000185961
Middle East & North Africa (excluding high income),4287.85727126872
Montenegro,7367.75190910882
Mongolia,2134.94983195668
Northern Mariana Islands,15641.657782516
Mozambique,591.439837606183
Mauritania,1610.2369793316
Mauritius,8030.05228087539
Malawi,557.519009408402
Malaysia,8343.3033817446
North America,48398.1029489662
Namibia,4222.32618912577
New Caledonia,37353.7374256261
Niger,472.178427355585
Nigeria,2227.79034922679
Nicaragua,1493.90485273615
Netherlands,57879.9437553916
Norway,97503.5407803783
Nepal,466.693379122712
Nauru,
New Zealand,31252.9625640673
OECD members,36254.1597199992
Oman,22974.2773504319
Other small states,12728.7541971061
Pakistan,1087.51477702611
Panama,7197.11078610101
Peru,4184.88598248749
Philippines,1990.35612886581
Palau,10380.2690817715
Papua New Guinea,1635.03956584558
Poland,13995.7811598115
Pre-demographic dividend,1416.30180010118
Puerto Rico,24898.3345857045
"Korea, Dem. People's Rep.",
Portugal,24949.0413566739
Paraguay,4360.4291089526
West Bank and Gaza,2035.20234121766
Pacific island small states,2977.75726422292
Post-demographic dividend,40835.8593937796
French Polynesia,25437.6685817517
Qatar,79811.5977371757
Romania,10435.2179803541
Russia,11635.2841796875
Rwanda,529.567594997793
Saudi Arabia,18944.8573494363
Sudan,1585.58239746094
Senegal,1419.5309032462
Singapore,40008.5720489092
Solomon Islands,1504.52749470466
Sierra Leone,402.553405463525
El Salvador,2964.172140237
San Marino,77962.1439875871
Somalia,
Serbia,7101.04014116862
Sub-Saharan Africa (excluding high income),1535.7103854501
South Sudan,1653.04153713909
Sub-Saharan Africa,1536.72668418999
Small states,11591.2248090948
Sao Tome and Principe,1080.55656768454
Suriname,6616.8151257419
Slovak Republic,18753.5849413816
Slovenia,27595.5999653992
Sweden,56152.552340314
Eswatini,3022.45617748042
Sint Maarten (Dutch part),
Seychelles,11265.4376270005
Syrian Arab Republic,10155.9736670317
Turks and Caicos Islands,31459.5434322807
Chad,936.494137074972
Togo,735.855421149773
Thailand,4327.79747040393
Tajikistan,704.650178811389
Turkmenistan,3778.6685390822
Timor-Leste,621.741464667963
Tonga,3221.08051916885
Trinidad and Tobago,20011.1482740497
Tunisia,4200.17264387775
Turkiye,10843.5036940489
Tuvalu,3103.04077666296
Tanzania,671.244445800781
Uganda,473.302833431521
Ukraine,4066.53173828125
Upper middle income,5140.55274225462
Uruguay,9328.06570819932
United States,48570.0459804586
Uzbekistan,1082.28602501699
St. Vincent and the Grenadines,6641.49587783512
"Venezuela, RB",11310.7781703527
British Virgin Islands,
Virgin Islands (U.S.),39152.3750657306
Viet Nam,1158.10162735417
Vanuatu,2525.0839035439
Samoa,3344.05455878019
Kosovo,2965.44991493706
"Yemen, Rep.",1153.5364221845
South Africa,6251.87742691265
Zambia,1393.51949098012
Zimbabwe,351.839100544391
