Country,GDP
Aruba,
Africa Eastern and Southern,625.466636283997
Afghanistan,
Africa Western and Central,649.025770845452
Angola,637.903550575865
Albania,639.484730161417
Andorra,7825.16015829635
Arab World,2264.59487670212
United Arab Emirates,31955.1812468733
Argentina,3787.47067903083
Armenia,
American Samoa,
Antigua and Barbuda,3187.98149224773
Australia,12421.4738665585
Austria,8991.06503963026
Azerbaijan,
Burundi,203.859829973679
Belgium,8457.26880316374
Benin,244.844367501528
Burkina Faso,188.335761104216
Bangladesh,202.2878488379
Bulgaria,1963.57267618274
Bahrain,9316.38055322895
The Bahamas,8463.46499921216
Bosnia and Herzegovina,
Belarus,
Belize,1342.22769091103
Bermuda,17469.8255675877
Bolivia,986.784631094051
Brazil,
Barbados,5235.1341193735
Brunei Darussalam,17619.3310756423
Bhutan,341.206797534049
Botswana,1128.87193740341
Central African Republic,252.748589599048
Canada,13930.4745502555
Central Europe and the Baltics,
Switzerland,16991.2458841517
Channel Islands,
Chile,1619.37437585473
China,302.585824711882
Ivory Coast,711.085257321447
Cameroon,768.983982488127
Democratic Republic of the Congo,316.635884073321
"Congo, Rep.",1095.83785165948
Colombia,1333.37091115403
Comoros,505.100927728943
Cabo Verde,393.531040028938
Costa Rica,1357.64329657658
Caribbean small states,2762.38348949196
Cuba,2388.28577470352
Curacao,
Cayman Islands,
Cyprus,4258.74365234375
Czechia,
Germany,9313.16941243118
Djibouti,
Dominica,1517.41924406056
Denmark,11562.9190778487
Dominican Republic,1845.56002256569
Algeria,2510.03683324232
Ecuador,1874.38196319142
Egypt,697.897933742092
Eritrea,
Spain,4489.98893854814
Estonia,
Ethiopia,206.523099882426
European Union,6304.85681884605
Finland,10833.8662886935
Fiji,1657.84595270398
France,9430.06964816743
Faroe Islands,9438.54801577864
"Micronesia, Fed. Sts.",
Gabon,4273.31283200107
United Kingdom,8179.19444064991
Georgia,
Ghana,330.693958588397
Gibraltar,
Guinea,
"Gambia, The",215.011287716755
Guinea-Bissau,156.259690850486
Equatorial Guinea,140.563176599027
Greece,4852.56566737719
Grenada,1460.91379811621
Greenland,7198.7078081665
Guatemala,1234.7026407121
Guam,
Guyana,563.953166998697
High income,9876.59637178189
"Hong Kong SAR, China",6208.22615937199
Honduras,1153.30954119494
Heavily indebted poor countries (HIPC),345.326333115426
Croatia,
Haiti,296.768003344181
Hungary,
IBRD only,899.484739342531
IDA & IBRD total,806.575068571194
IDA total,411.232159386462
IDA blend,610.018551361134
Indonesia,522.717146902044
IDA only,313.068095868469
Isle of Man,
India,278.095415220662
Not classified,
Ireland,5692.02738597285
Iran,3556.48502920437
Iraq,3052.49979949149
Iceland,11959.5400102921
Israel,
Italy,7739.71528361795
Jamaica,1048.35024568015
Jordan,1888.6986201599
Japan,11207.4523524293
Kazakhstan,
Kenya,330.154053381897
Kyrgyz Republic,
Cambodia,
Kiribati,644.694299230711
St. Kitts and Nevis,2326.65652911052
South Korea,2413.27650109593
Kuwait,11962.6517255022
Lao PDR,482.737389110848
Lebanon,
Liberia,
Libya,
St. Lucia,1925.21708311182
Latin America & Caribbean,
Sri Lanka,380.749442435673
Lesotho,211.765498342128
Late-demographic dividend,931.365550384686
Lithuania,
Latvia,
"Macao SAR, China",4715.84886446138
St. Martin (French part),
Morocco,675.016479492188
Moldova,
Madagascar,390.008172813006
Maldives,593.875664898425
Middle East & North Africa,3016.30668187032
Mexico,2506.89374732113
Marshall Islands,1205.86585463579
Middle income,805.741095976732
North Macedonia,
Mali,153.53884230727
Malta,3332.88535682256
Myanmar,36.0638577263914
Middle East & North Africa (excluding high income),1915.60135955312
Montenegro,
Mongolia,1121.32736213783
Northern Mariana Islands,
Mozambique,
Mauritania,633.596196372757
Mauritius,1027.99151678338
Malawi,239.546011313776
Malaysia,2311.17037659646
North America,16808.8367308835
Namibia,1837.35331881021
New Caledonia,5249.36495046867
Niger,209.531827564494
Nigeria,903.449351635753
Nicaragua,
Netherlands,9977.1602168293
Norway,14989.4857665906
Nepal,150.581385750644
Nauru,
New Zealand,6713.76013104154
OECD members,9124.14178780392
Oman,6927.98365116074
Other small states,2211.12369263731
Pakistan,331.388765820642
Panama,2879.23883520824
Peru,1054.63620297362
Philippines,667.667252319548
Palau,
Papua New Guinea,756.464392781832
Poland,
Pre-demographic dividend,621.977195451997
Puerto Rico,5730.11700890201
"Korea, Dem. People's Rep.",
Portugal,2522.74747620658
Paraguay,1309.65801343961
West Bank and Gaza,
Pacific island small states,1244.84750443824
Post-demographic dividend,10037.9286932283
French Polynesia,7237.47963418239
Qatar,19252.172559164
Romania,
Russia,
Rwanda,262.090822277271
Saudi Arabia,9717.41762538153
Sudan,439.550262451172
Senegal,549.554524292633
Singapore,7228.31758410647
Solomon Islands,677.721775642824
Sierra Leone,296.610062020441
El Salvador,765.687100486197
San Marino,
Somalia,123.772136598446
Serbia,
Sub-Saharan Africa (excluding high income),635.339129764994
