Country,GDP
Aruba,
Africa Eastern and Southern,229.711026209192
Afghanistan,134.250359614672
Africa Western and Central,142.327523480764
Angola,
Albania,
Andorra,
Arab World,321.260879084467
United Arab Emirates,
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,2991.38594710418
Austria,1825.38612552124
Azerbaijan,
Burundi,55.5437751186298
Belgium,2458.08182003773
Benin,111.695272922752
Burkina Faso,86.7151168089871
Bangladesh,128.60792611519
Bulgaria,
Bahrain,
The Bahamas,3057.32296102325
Bosnia and Herzegovina,
Belarus,
Belize,401.201110501414
Bermuda,3053.7037037037
Bolivia,205.152302364624
Brazil,
Barbados,
Brunei Darussalam,1259.33690936537
Bhutan,
Botswana,131.850465381855
Central African Republic,93.0187696135328
Canada,3763.95337938417
Central Europe and the Baltics,
Switzerland,3344.78360254639
Channel Islands,
Chile,865.714306693748
China,100.129537206454
Ivory Coast,259.052653233485
Cameroon,175.073317151974
Democratic Republic of the Congo,
"Congo, Rep.",195.500650525828
Colombia,316.305007317933
Comoros,
Cabo Verde,
Costa Rica,472.671832376645
Caribbean small states,687.929552213512
Cuba,
Curacao,
Cayman Islands,
Cyprus,
Czechia,
Germany,
Djibouti,
Dominica,
Denmark,3151.13316134695
Dominican Republic,282.68159966772
Algeria,315.562094366232
Ecuador,518.95056298359
Egypt,191.91857401303
Eritrea,
Spain,1077.67869994591
Estonia,
Ethiopia,
European Union,
Finland,2178.03525044982
Fiji,352.415829136106
France,2767.61543140447
Faroe Islands,1844.37838169653
"Micronesia, Fed. Sts.",
Gabon,544.148931420957
United Kingdom,2100.66786858672
Georgia,
Ghana,227.323020593319
Gibraltar,
Guinea,
"Gambia, The",87.9293425729252
Guinea-Bissau,
Equatorial Guinea,210.840701422362
Greece,1324.05898884761
Grenada,
Greenland,
Guatemala,322.437529369749
Guam,
Guyana,358.231345889392
High income,2533.76309959271
"Hong Kong SAR, China",825.523449142012
Honduras,247.28094630117
Heavily indebted poor countries (HIPC),134.090334507787
Croatia,
Haiti,85.2405733765091
Hungary,
IBRD only,235.82271030058
IDA & IBRD total,218.724902988428
IDA total,133.592253484714
IDA blend,150.834706213047
Indonesia,74.3422145957489
IDA only,133.22506797295
Isle of Man,
India,107.182143141928
Not classified,
Ireland,1291.34992028637
"Iran, Islamic Rep.",352.45263457082
Iraq,317.383377516595
Iceland,2039.19629517262
Israel,1852.39253852393
Italy,1813.38812575706
Jamaica,649.312824221301
Jordan,476.586453919396
Japan,1684.65940266378
Kazakhstan,
Kenya,132.104957588242
Kyrgyz Republic,
Cambodia,146.544314870405
Kiribati,
St. Kitts and Nevis,343.556952422239
South Korea,243.426137656633
Kuwait,3726.83029850243
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,162.184391972791
Lesotho,66.7753544231408
Late-demographic dividend,263.810627564186
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,244.286651611328
Moldova,
Madagascar,163.773332253724
Maldives,
Middle East & North Africa,371.121913000531
Mexico,666.74338594872
Marshall Islands,
Middle income,216.196830608695
North Macedonia,
Mali,56.075074366601
Malta,
Myanmar,21.4503142989485
Middle East & North Africa (excluding high income),267.3677980104
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,270.989747264912
Mauritius,
Malawi,
Malaysia,364.208619684637
North America,4912.48759451772
Namibia,
New Caledonia,2529.89270517708
Niger,137.765562322856
Nigeria,122.042417484547
Nicaragua,
Netherlands,2642.95611830093
Norway,2875.23584396858
Nepal,64.4743368549624
Nauru,
New Zealand,2077.89554302301
OECD members,2432.55725307588
Oman,367.200701354136
Other small states,
Pakistan,150.547804055257
Panama,828.585278483546
Peru,
Philippines,262.405242856398
Palau,
Papua New Guinea,226.77151475951
Poland,
Pre-demographic dividend,137.637230324866
Puerto Rico,1661.86688523369
"Korea, Dem. People's Rep.",
Portugal,795.759371391099
Paraguay,236.205874172824
West Bank and Gaza,
Pacific island small states,
Post-demographic dividend,2574.01829769716
French Polynesia,2134.77485780459
Qatar,
Romania,
Russia,
Rwanda,49.9486714635381
Saudi Arabia,767.476157091721
Sudan,129.55973815918
Senegal,293.627996458343
Singapore,812.677487316618
Solomon Islands,169.87281039698
Sierra Leone,150.043447969877
El Salvador,297.199796769036
San Marino,
Somalia,84.5059668790355
Serbia,
Sub-Saharan Africa (excluding high income),187.441738410659
South Sudan,
Sub-Saharan Africa,187.4529799699
Small states,
Sao Tome and Principe,
Suriname,706.303826254427
Slovak Republic,
Slovenia,
Sweden,4234.16134821018
Eswatini,244.386339748652
Sint Maarten (Dutch part),
Seychelles,314.179858636278
Syrian Arab Republic,293.976420156738
Turks and Caicos Islands,
Chad,131.186559444941
Togo,126.259957932152
Thailand,192.463401878414
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,
Trinidad and Tobago,796.205353949657
Tunisia,262.433824542256
Turkiye,560.643749585397
Tuvalu,
Tanzania,
Uganda,116.779452615965
Ukraine,
Upper middle income,281.86832837878
Uruguay,722.590683226513
United States,5032.14474262003
Uzbekistan,
St. Vincent and the Grenadines,171.426806416408
"Venezuela, RB",934.047607407377
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,887.246702285698
Zambia,472.640292674258
Zimbabwe,346.538920332273
