Country,GDP
Aruba,
Africa Eastern and Southern,720.771506535702
Afghanistan,291.649791044155
Africa Western and Central,709.848876504751
Angola,712.369762581043
Albania,
Andorra,12534.8284742917
Arab World,2772.22853009386
United Arab Emirates,42995.1639866478
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,2025.47468240637
Australia,10208.6520092795
Austria,10869.5464940526
Azerbaijan,
Burundi,213.253435366784
Belgium,12864.0025661396
Benin,366.529526562753
Burkina Faso,278.195451991461
Bangladesh,216.109852036488
Bulgaria,2238.80295786574
Bahrain,8474.18836020654
The Bahamas,5967.76788587365
Bosnia and Herzegovina,
Belarus,
Belize,1363.84021848925
Bermuda,11218.2178159868
Bolivia,775.854212260084
Brazil,
Barbados,3992.03633847153
Brunei Darussalam,26228.0774519543
Bhutan,309.854381481865
Botswana,1130.31597134574
Central African Republic,330.002947296655
Canada,11208.2027394178
Central Europe and the Baltics,
Switzerland,19393.8805480097
Channel Islands,
Chile,2531.57326088891
China,312.020377234655
Ivory Coast,1225.41551277344
Cameroon,783.410145350826
Democratic Republic of the Congo,
"Congo, Rep.",932.508546039884
Colombia,1275.99659324238
Comoros,646.360534543636
Cabo Verde,448.397130651215
Costa Rica,2001.17673762028
Caribbean small states,2434.17914198638
Cuba,2030.0410487021
Curacao,
Cayman Islands,
Cyprus,4232.02294921875
Czechia,
Germany,12138.3081034267
Djibouti,
Dominica,997.624672275663
Denmark,13883.8871432732
Dominican Republic,1174.69335279197
Algeria,2259.7243664761
Ecuador,2197.86736871808
Egypt,495.328535561011
Eritrea,
Spain,6208.5780190814
Estonia,
Ethiopia,
European Union,8100.23842856395
Finland,11223.937563528
Fiji,1865.73440804819
France,12738.5200524368
Faroe Islands,11451.0684258191
"Micronesia, Fed. Sts.",
Gabon,5713.20735924889
United Kingdom,10032.062080015
Georgia,
Ghana,374.642735242711
Gibraltar,
Guinea,
"Gambia, The",335.496503276745
Guinea-Bissau,133.083449060455
Equatorial Guinea,179.261123623496
Greece,5893.66189269128
Grenada,1169.36731096224
Greenland,9483.10240585198
Guatemala,1143.44040197691
Guam,
Guyana,775.145982399868
High income,9384.64633994075
"Hong Kong SAR, China",5700.43210891578
Honduras,1050.33630210773
Heavily indebted poor countries (HIPC),385.976184827095
Croatia,
Haiti,245.064530048609
Hungary,
IBRD only,902.442646245997
IDA & IBRD total,810.81319785175
IDA total,414.051603790046
IDA blend,606.324279103123
Indonesia,489.160196508669
IDA only,327.281743374927
Isle of Man,
India,267.390578652535
Not classified,
Ireland,6372.43777545453
Iran,2449.65340109462
Iraq,3850.25849663918
Iceland,14821.8150912707
Israel,
Italy,8456.91897443827
Jamaica,1254.65776504585
Jordan,1763.74179397134
Japan,9668.74626395709
Kazakhstan,
Kenya,448.83302433513
Kyrgyz Republic,
Cambodia,
Kiribati,692.771645730526
St. Kitts and Nevis,1588.49245328583
South Korea,1715.42239973641
Kuwait,19170.9240803548
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,1400.69200274901
Latin America & Caribbean,
Sri Lanka,269.319961734672
Lesotho,306.564694519591
Late-demographic dividend,978.832456203814
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,1097.66479492188
Moldova,
Madagascar,581.32813730896
Maldives,257.531376997219
Middle East & North Africa,3231.5024063031
Mexico,3036.35611407954
Marshall Islands,
Middle income,801.371236517698
North Macedonia,
Mali,238.680481964177
Malta,3948.40312614976
Myanmar,31.0234853643136
Middle East & North Africa (excluding high income),1637.85587809058
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,695.512894846946
Mauritius,1171.57730670801
Malawi,287.386425581212
Malaysia,1852.9636497851
North America,12441.4411454969
Namibia,2481.56273295987
New Caledonia,8443.15566739122
Niger,406.358787496123
Nigeria,880.061983734212
Nicaragua,
Netherlands,13791.8622639458
Norway,15772.2409073814
Nepal,124.734708371297
Nauru,
New Zealand,7467.16803773805
OECD members,8709.60001933523
Oman,5879.09944345698
Other small states,2684.65859559843
Pakistan,293.3918897736
Panama,2357.75015368012
Peru,
Philippines,761.01665428278
Palau,
Papua New Guinea,819.962089367774
Poland,
Pre-demographic dividend,701.844121516771
Puerto Rico,4502.8384279476
"Korea, Dem. People's Rep.",
Portugal,3368.36666940279
Paraguay,1444.69452247654
West Bank and Gaza,
Pacific island small states,1351.5149966097
Post-demographic dividend,9409.35256883482
French Polynesia,8071.44662576732
Qatar,28218.2925277129
Romania,
Russia,
Rwanda,239.115386341838
Saudi Arabia,16176.1966243615
Sudan,429.02197265625
Senegal,790.71035654846
Singapore,4928.13911785754
Solomon Islands,782.529513784524
Sierra Leone,326.795458581065
El Salvador,792.629461307538
San Marino,
Somalia,102.438851072568
Serbia,
Sub-Saharan Africa (excluding high income),710.840927385421
South Sudan,
Sub-Saharan Africa,711.113397985666
Small states,2527.35292791945
Sao Tome and Principe,
Suriname,2119.36701571797
Slovak Republic,
Slovenia,
Sweden,17097.8326512095
Eswatini,905.461826265959
Sint Maarten (Dutch part),
Seychelles,2478.36470400849
Syrian Arab Republic,1467.86019819471
Turks and Caicos Islands,
Chad,234.334960710543
Togo,400.41050425752
Thailand,707.370014192186
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,550.730833344802
Trinidad and Tobago,5528.94646933581
Tunisia,1329.26831685985
Turkiye,1561.01468621454
Tuvalu,
Tanzania,
Uganda,93.6922285457737
Ukraine,
Upper middle income,1120.90121548179
Uruguay,3440.52815786414
United States of America,12574.7915062163
Uzbekistan,
St. Vincent and the Grenadines,766.099177797075
"Venezuela, RB",3886.57395632113
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,1025.63981151411
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,3034.66036635394
Zambia,678.77490042551
Zimbabwe,947.367135484826
