Country,GDP
Aruba,
Africa Eastern and Southern,412.830995011047
Afghanistan,181.59877600924
Africa Western and Central,330.078713620869
Angola,
Albania,
Andorra,7174.4445640171
Arab World,1046.22392913003
United Arab Emirates,
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,6482.83108182526
Austria,4630.75719737956
Azerbaijan,
Burundi,94.3334626755974
Belgium,5733.79813933878
Benin,168.012265773167
Burkina Faso,124.81153739158
Bangladesh,171.526205300576
Bulgaria,
Bahrain,
The Bahamas,3197.70234670092
Bosnia and Herzegovina,
Belarus,
Belize,802.056060067403
Bermuda,5853.93258426966
Bolivia,419.106200629666
Brazil,
Barbados,1268.28582138455
Brunei Darussalam,6957.18874502104
Bhutan,
Botswana,442.536041277448
Central African Republic,125.663411447121
Canada,7056.70847496589
Central Europe and the Baltics,
Switzerland,
Channel Islands,
Chile,1547.79824465073
China,160.147687922555
Ivory Coast,468.802628132678
Cameroon,299.861902808132
Democratic Republic of the Congo,
"Congo, Rep.",370.418302119863
Colombia,540.226188873276
Comoros,
Cabo Verde,
Costa Rica,809.696052247853
Caribbean small states,1266.20163943995
Cuba,1211.71040980348
Curacao,
Cayman Islands,
Cyprus,
Czechia,
Germany,5639.07762129679
Djibouti,
Dominica,
Denmark,6770.75002682893
Dominican Republic,587.657288762142
Algeria,871.73146199197
Ecuador,954.874778545272
Egypt,243.313267214292
Eritrea,
Spain,2749.92466346596
Estonia,
Ethiopia,
European Union,3667.84292873043
Finland,5297.60781739462
Fiji,986.387149799457
France,5345.92156814952
Faroe Islands,4896.14249907534
"Micronesia, Fed. Sts.",
Gabon,2379.66350603091
United Kingdom,3665.8627976419
Georgia,
Ghana,291.805228934167
Gibraltar,
Guinea,
"Gambia, The",161.027698063599
Guinea-Bissau,158.40142812964
Equatorial Guinea,324.065634769544
Greece,2828.74855899504
Grenada,
Greenland,3432.70603291276
Guatemala,527.417696811971
Guam,
Guyana,588.252619224517
High income,4633.80089167475
"Hong Kong SAR, China",2144.61495884823
Honduras,329.822138350583
Heavily indebted poor countries (HIPC),206.646039661475
Croatia,
Haiti,112.390858425137
Hungary,
IBRD only,437.575005697967
IDA & IBRD total,399.147958159609
IDA total,221.140929526699
IDA blend,290.834219156838
Indonesia,201.667670574784
IDA only,196.570684637039
Isle of Man,
India,163.231615579564
Not classified,
Ireland,2516.92768605196
Iran,1448.7637069233
Iraq,1024.33630358358
Iceland,7040.55404419726
Israel,
Italy,3621.14582247876
Jamaica,1202.6666810755
Jordan,655.227857480405
Japan,4448.31965623627
Kazakhstan,
Kenya,224.929588263062
Kyrgyz Republic,
Cambodia,85.1163266640379
Kiribati,1404.97062281123
St. Kitts and Nevis,715.336306243013
South Korea,563.352475775669
Kuwait,12622.884415058
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,266.396850546629
Lesotho,128.343793759466
Late-demographic dividend,471.179858699361
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,452.060333251953
Moldova,
Madagascar,255.942982693642
Maldives,
Middle East & North Africa,1320.52951467895
Mexico,1264.35836973632
Marshall Islands,
Middle income,393.542887300936
North Macedonia,
Mali,82.0101919886771
Malta,1245.36122490143
Myanmar,41.1936177218213
Middle East & North Africa (excluding high income),731.950862270199
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,484.84168370732
Mauritius,
Malawi,
Malaysia,837.76335597726
North America,7209.10009074679
Namibia,
New Caledonia,4865.67540833959
Niger,197.463968293966
Nigeria,406.27014210347
Nicaragua,
Netherlands,6440.97842006268
Norway,6811.52733653232
Nepal,89.3825512129841
Nauru,
New Zealand,4610.57042634013
OECD members,4364.98214709994
Oman,2180.95947995037
Other small states,1005.49891588544
Pakistan,134.532180127492
Panama,1294.33883251433
Peru,
Philippines,377.108349574426
Palau,
Papua New Guinea,536.864117709908
Poland,
Pre-demographic dividend,303.380191939239
Puerto Rico,2614.50094053038
"Korea, Dem. People's Rep.",
Portugal,2000.41824574682
Paraguay,503.562728354106
West Bank and Gaza,
Pacific island small states,795.485446545522
Post-demographic dividend,4667.08257170754
French Polynesia,4103.02878381304
Qatar,13393.2884591707
Romania,
Russia,
Rwanda,70.3220415755844
Saudi Arabia,6068.40856536755
Sudan,238.906555175781
Senegal,427.437442026759
Singapore,2341.70551423633
Solomon Islands,439.953851227197
Sierra Leone,216.396907366339
El Salvador,418.137427526619
San Marino,
Somalia,113.329493836215
Serbia,
Sub-Saharan Africa (excluding high income),371.808487901472
South Sudan,
Sub-Saharan Africa,371.853696748999
Small states,1093.93523053605
Sao Tome and Principe,
Suriname,1038.85997886033
Slovak Republic,
Slovenia,
Sweden,8089.91458466682
Eswatini,534.387617582249
Sint Maarten (Dutch part),
Seychelles,744.506898260813
Syrian Arab Republic,585.88375259374
Turks and Caicos Islands,
Chad,163.110404092229
Togo,228.718855626372
Thailand,343.425275207012
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,
Trinidad and Tobago,1962.94296636438
Tunisia,631.711258977436
Turkiye,911.249851770269
Tuvalu,
Tanzania,
Uganda,183.6560041783
Ukraine,
Upper middle income,516.256150578685
Uruguay,1433.78756147123
United States of America,7225.69135952566
Uzbekistan,
St. Vincent and the Grenadines,319.799737041763
"Venezuela, RB",2039.73753440923
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,1650.48290014247
Zambia,608.277437683327
Zimbabwe,674.53903003796
