Country,GDP
Aruba,
Africa Eastern and Southern,729.91243237798
Afghanistan,311.853617000053
Africa Western and Central,1299.91131836323
Angola,643.439973561775
Albania,
Andorra,10516.7563251923
Arab World,2773.20838542095
United Arab Emirates,44841.2297397817
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,2271.83192643132
Australia,11853.5138178392
Austria,9385.24906398343
Azerbaijan,
Burundi,215.78760277902
Belgium,10622.8024830789
Benin,327.565035251454
Burkina Faso,249.285463313519
Bangladesh,235.038390676618
Bulgaria,2234.81481573125
Bahrain,9187.97962254238
The Bahamas,6257.78659039464
Bosnia and Herzegovina,
Belarus,
Belize,1318.12706471324
Bermuda,13425.9769663942
Bolivia,985.587189563421
Brazil,
Barbados,4374.85175040801
Brunei Darussalam,22494.8628424054
Bhutan,324.687041266564
Botswana,1092.66457216407
Central African Republic,284.637761786705
Canada,12379.0368643833
Central Europe and the Baltics,
Switzerland,17665.0138979789
Channel Islands,
Chile,2965.37426047676
China,291.358237452471
Ivory Coast,978.074767650881
Cameroon,748.771398305264
Democratic Republic of the Congo,
"Congo, Rep.",1065.74161612364
Colombia,1358.48545216789
Comoros,580.941019865573
Cabo Verde,433.623961136589
Costa Rica,1057.41633161235
Caribbean small states,2656.80448750931
Cuba,2046.01018792448
Curacao,
Cayman Islands,
Cyprus,4033.24047851563
Czechia,
Germany,10209.0731153846
Djibouti,
Dominica,1125.80747972236
Denmark,12081.8010496077
Dominican Republic,1284.78955163116
Algeria,2291.75610066667
Ecuador,2611.25327816774
Egypt,493.013175895483
Eritrea,
Spain,5371.16643640984
Estonia,
Ethiopia,204.498592651561
European Union,7032.61604631463
Finland,10926.817966566
Fiji,1870.37641419439
France,11116.86105785
Faroe Islands,10461.2138355745
"Micronesia, Fed. Sts.",
Gabon,5023.08366263535
United Kingdom,9599.30622221965
Georgia,
Ghana,345.734519761394
Gibraltar,
Guinea,
"Gambia, The",294.499456763719
Guinea-Bissau,183.124075777785
Equatorial Guinea,123.69564857953
Greece,5380.26761963211
Grenada,1214.55040735218
Greenland,8544.09791016512
Guatemala,1217.26402049105
Guam,
Guyana,731.521544753731
High income,9452.69468784991
"Hong Kong SAR, China",5991.28488804536
Honduras,1038.03103665135
Heavily indebted poor countries (HIPC),377.025954020069
Croatia,
Haiti,256.831493835346
Hungary,
IBRD only,937.888619361016
IDA & IBRD total,886.602048086667
IDA total,606.459695312445
IDA blend,1125.16853940156
Indonesia,563.783364476972
IDA only,334.987724747065
Isle of Man,
India,271.426149209154
Not classified,
Ireland,5986.1541089392
Iran,2482.92048465463
Iraq,2688.72545186483
Iceland,15137.2538408683
Israel,
Italy,7622.83332844583
Jamaica,1374.94211887425
Jordan,1900.56367461089
Japan,10583.1278908402
Kazakhstan,
Kenya,408.346671217519
Kyrgyz Republic,
Cambodia,
Kiribati,705.735265585418
St. Kitts and Nevis,1883.19532719225
South Korea,1883.45598002963
Kuwait,15929.8195568627
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,1569.25198689719
Latin America & Caribbean,
Sri Lanka,290.536744513271
Lesotho,299.956983924733
Late-demographic dividend,956.933158845211
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,874.786926269531
Moldova,
Madagascar,516.908195593226
Maldives,263.943564322465
Middle East & North Africa,3230.96571705245
Mexico,3810.24797105143
Marshall Islands,933.802944098257
Middle income,874.596241059083
North Macedonia,
Mali,204.301103055405
Malta,3898.24303743905
Myanmar,32.5710220972
Middle East & North Africa (excluding high income),1545.09975100815
Montenegro,
Mongolia,1328.23781451581
Northern Mariana Islands,
Mozambique,
Mauritania,712.446957197776
Mauritius,1165.15294371149
Malawi,276.261353069238
Malaysia,1843.34936908443
North America,13820.1360633662
Namibia,2278.63302572555
New Caledonia,6817.83494437526
Niger,340.999697214598
Nigeria,2187.88643570187
Nicaragua,
Netherlands,11520.4478716306
Norway,15512.5067043575
Nepal,142.492984045545
Nauru,
New Zealand,7813.88754336067
OECD members,8788.36695643422
Oman,6748.75249208839
Other small states,2636.90476908899
Pakistan,333.45839209696
Panama,2607.18004964325
Peru,
Philippines,815.21608421706
Palau,
Papua New Guinea,788.303345298981
Poland,
Pre-demographic dividend,981.144533646066
Puerto Rico,4920.72293674859
"Korea, Dem. People's Rep.",
Portugal,3245.97521367748
Paraguay,1778.05382071561
West Bank and Gaza,
