Country,GDP
Aruba,
Africa Eastern and Southern,426.300936268353
Afghanistan,194.66903621844
Africa Western and Central,374.015473543742
Angola,
Albania,
Andorra,7963.55181640127
Arab World,1120.37767128855
United Arab Emirates,27090.3400636288
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,7003.74417971953
Austria,5285.62072414121
Azerbaijan,
Burundi,112.286107305887
Belgium,6701.37736052433
Benin,200.334311817739
Burkina Faso,153.128822786853
Bangladesh,260.351516093487
Bulgaria,
Bahrain,
The Bahamas,2953.22491963087
Bosnia and Herzegovina,
Belarus,
Belize,903.61714552315
Bermuda,6509.43396226415
Bolivia,469.189761799267
Brazil,
Barbados,1627.66038698269
Brunei Darussalam,7317.77232908324
Bhutan,
Botswana,487.915831929926
Central African Republic,165.793397190863
Canada,7536.52009823861
Central Europe and the Baltics,
Switzerland,
Channel Islands,
Chile,716.344551482202
China,178.339614096146
Ivory Coast,568.113507181953
Cameroon,386.220943210158
Democratic Republic of the Congo,
"Congo, Rep.",472.082071122825
Colombia,559.681441470476
Comoros,
Cabo Verde,
Costa Rica,928.505085861968
Caribbean small states,1463.42149895308
Cuba,1369.24507296144
Curacao,
Cayman Islands,
Cyprus,976.334228515625
Czechia,
Germany,6236.3588812986
Djibouti,
Dominica,
Denmark,7999.11266676484
Dominican Republic,704.833668301657
Algeria,989.393162933367
Ecuador,1088.08152568514
Egypt,299.987199906961
Eritrea,
Spain,3209.83744506281
Estonia,
Ethiopia,
European Union,4247.11841657299
Finland,6255.54464076423
Fiji,1188.3947217475
France,6717.43948868856
Faroe Islands,5597.50987086296
"Micronesia, Fed. Sts.",
Gabon,3252.61998378258
United Kingdom,4299.74561799284
Georgia,
Ghana,275.234889195091
Gibraltar,
Guinea,
"Gambia, The",187.923034378077
Guinea-Bissau,165.221281701902
Equatorial Guinea,368.194969280867
Greece,3153.23577562809
Grenada,
Greenland,4257.87561148406
Guatemala,594.651803552057
Guam,
Guyana,663.624333302038
High income,5122.91559407387
"Hong Kong SAR, China",2252.12694057369
Honduras,347.811987197796
Heavily indebted poor countries (HIPC),234.874760692072
Croatia,
Haiti,132.967513335053
Hungary,
IBRD only,473.375169676393
IDA & IBRD total,436.601538227345
IDA total,259.463965462327
IDA blend,325.084289868054
Indonesia,232.170634807529
IDA only,239.760219306475
Isle of Man,
India,157.929385028241
Not classified,
Ireland,2973.40012301715
"Iran, Islamic Rep.",1575.80607387262
Iraq,1158.45710616289
Iceland,6454.17715159378
Israel,
Italy,4106.99386771403
Jamaica,1428.01224028565
Jordan,722.488862596469
Japan,4775.89953559305
Kazakhstan,
Kenya,238.746487543194
Kyrgyz Republic,
Cambodia,
Kiribati,907.8518029962
St. Kitts and Nevis,760.209061692015
South Korea,617.456061933567
Kuwait,10969.7386498759
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,277.48908633685
Lesotho,122.974309653654
Late-demographic dividend,494.285214435278
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,516.602722167969
Moldova,
Madagascar,295.698861403037
Maldives,
Middle East & North Africa,1416.6871845855
Mexico,1499.35556675453
Marshall Islands,
Middle income,436.91204904339
North Macedonia,
Mali,124.222254831657
Malta,1560.11215357522
Myanmar,34.9689461588181
Middle East & North Africa (excluding high income),827.784866161168
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,540.047908267449
Mauritius,
Malawi,
Malaysia,800.382442738551
North America,7775.53369753102
Namibia,
New Caledonia,6163.41256151125
Niger,196.40256998183
Nigeria,441.978595843748
Nicaragua,
Netherlands,7335.5089973343
Norway,8204.45151152979
Nepal,113.158207244471
Nauru,
New Zealand,4171.76973967475
OECD members,4843.14667798231
Oman,2663.51012500818
Other small states,1094.55063262684
Pakistan,164.848095842385
Panama,1403.73381152313
Peru,
Philippines,398.053222778291
Palau,
Papua New Guinea,485.461462026303
Poland,
Pre-demographic dividend,340.158950486177
Puerto Rico,2738.24315297261
"Korea, Dem. People's Rep.",
Portugal,2127.6375072593
Paraguay,556.761586303364
West Bank and Gaza,
Pacific island small states,871.215085213194
Post-demographic dividend,5187.96900185213
French Polynesia,4936.77020824774
Qatar,12883.1753296029
Romania,
Russia,
Rwanda,126.637378159639
Saudi Arabia,5922.49237968157
Sudan,280.315521240234
Senegal,560.703672698924
Singapore,2489.91157517591
Solomon Islands,377.15030871169
Sierra Leone,222.307299555459
El Salvador,462.162172769443
San Marino,
Somalia,168.117701162099
Serbia,
Sub-Saharan Africa (excluding high income),399.360712266138
South Sudan,
Sub-Saharan Africa,399.410139583754
Small states,1219.7271861418
Sao Tome and Principe,
Suriname,1187.08512586163
Slovak Republic,
Slovenia,
Sweden,10117.3066842673
Eswatini,565.809588169674
Sint Maarten (Dutch part),
Seychelles,806.232644338165
Syrian Arab Republic,742.518767425912
Turks and Caicos Islands,
Chad,211.699024923338
Togo,245.973013404671
Thailand,363.806571846198
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,347.751229929506
Trinidad and Tobago,2317.48403777947
Tunisia,750.374425346712
Turkiye,1160.54173929955
Tuvalu,
Tanzania,
