Country,GDP
Aruba,28419.2645344661
Africa Eastern and Southern,1554.167298753
Afghanistan,566.881132665072
Africa Western and Central,1882.26403755398
Angola,3217.33924430561
Albania,3952.80357364813
Andorra,38885.5485894753
Arab World,6287.31493484329
United Arab Emirates,41525.1389031283
Argentina,13789.060424772
Armenia,3666.14182210905
American Samoa,13101.5418159165
Antigua and Barbuda,15985.5411386971
Australia,56758.8692027821
Austria,44195.8175947748
Azerbaijan,5500.50364628486
Burundi,289.359627206129
Belgium,41008.296719472
Benin,1041.65252315983
Burkina Faso,632.12668582235
Bangladesh,1236.00439239816
Bulgaria,7078.86032298969
Bahrain,22795.4488576612
The Bahamas,29724.9533355233
Bosnia and Herzegovina,4654.60862038896
Belarus,5967.06856034227
Belize,6098.60007958976
Bermuda,102005.62564189
Bolivia,2975.64881143063
Brazil,8783.2154236384
Barbados,17023.6943646321
Brunei Darussalam,30681.4339698653
Bhutan,2695.63692363803
Botswana,5869.73757890628
Central African Republic,351.879754769554
Canada,43596.1355365546
Central Europe and the Baltics,12526.5930080241
Switzerland,83806.4476003837
Channel Islands,
Chile,13567.3572174332
China,8016.44559491162
Ivory Coast,1941.58189772117
Cameroon,1399.67533591995
Democratic Republic of the Congo,482.064568638238
"Congo, Rep.",2455.34791009784
Colombia,6228.65162186089
Comoros,1322.93677459988
Cabo Verde,3169.07890082563
Costa Rica,11529.9551730192
Caribbean small states,10484.8699626065
Cuba,7683.74025365669
Curacao,19361.8129630226
Cayman Islands,77295.8452934434
Cyprus,23408.44140625
Czechia,17829.6983223668
Germany,41103.2564363768
Djibouti,2409.31190224284
Dominica,7724.04241057376
Denmark,53254.8563700916
Dominican Republic,6838.93674590634
Algeria,4197.41998491398
Ecuador,6130.58667556768
Egypt,3370.38244716015
Eritrea,
Spain,25754.36102944
Estonia,17402.0376128079
Ethiopia,630.312619383054
European Union,30487.1561746619
Finland,42801.9081167285
Fiji,5105.18961191892
France,36652.9223052178
Faroe Islands,52726.6873782078
"Micronesia, Fed. Sts.",2891.32210264749
Gabon,7090.45463394942
United Kingdom,44964.3911437292
Georgia,4014.11165137641
Ghana,1711.27131722255
Gibraltar,
Guinea,756.425589810936
"Gambia, The",611.67121911225
Guinea-Bissau,585.957012587988
Equatorial Guinea,9788.98380398528
Greece,18083.8779056547
Grenada,8379.62184743156
Greenland,44536.3549705377
Guatemala,3994.62908519019
Guam,34522.3779304433
Guyana,5668.42976474423
High income,39811.4801820307
"Hong Kong SAR, China",42432.1619740441
Honduras,2257.22528369354
Heavily indebted poor countries (HIPC),963.318067757582
Croatia,12098.5120254631
Haiti,1405.71478574216
Hungary,12717.038597002
IBRD only,5536.38216278754
IDA & IBRD total,4486.33398919216
IDA total,1379.21060244512
IDA blend,1987.56753401958
Indonesia,3322.58167895444
IDA only,1073.5974351758
Isle of Man,84753.4567282435
India,1590.17433135955
Not classified,
Ireland,62179.2642662951
"Iran, Islamic Rep.",4990.93679541655
Iraq,4416.94292408042
Iceland,52951.6815110898
Israel,36206.5222171621
Italy,30242.3861352184
Jamaica,5077.5509836244
Jordan,4064.25301043642
Japan,34960.6393843385
Kazakhstan,10510.7703240885
Kenya,1496.65357260021
Kyrgyz Republic,1121.08269597662
Cambodia,1170.74281578643
Kiribati,1459.14398299206
St. Kitts and Nevis,20025.652352499
South Korea,28737.4391706499
Kuwait,29315.1985079166
Lao PDR,2125.45905698314
Lebanon,7802.75136769776
Liberia,699.662946853965
Libya,7867.5157311439
St. Lucia,10290.3715682224
Latin America & Caribbean,8723.13545715196
Sri Lanka,3990.35311739446
Lesotho,1113.83683453612
Late-demographic dividend,8213.98043073017
Lithuania,14263.9645773495
Latvia,13786.4567953114
"Macao SAR, China",73220.6355551661
St. Martin (French part),
Morocco,3139.22827148438
Moldova,2749.91303825395
Madagascar,455.63803458407
Maldives,9480.43151420101
Middle East & North Africa,7217.65162423909
Mexico,10098.1731805195
Marshall Islands,3703.64905889496
Middle income,4715.50544348268
North Macedonia,4861.55615984223
Mali,723.504204947663
Malta,24921.7141769982
Myanmar,1159.34020074533
Middle East & North Africa (excluding high income),3805.67993810676
Montenegro,6517.19267514764
Mongolia,3919.35121343969
Northern Mariana Islands,17665.1007493109
Mozambique,603.838513777915
Mauritania,1562.72683648828
Mauritius,9507.87133656424
Malawi,544.276872741836
Malaysia,9699.60046342736
North America,55452.4213839576
Namibia,4965.67276506551
New Caledonia,32428.5722348241
Niger,481.111301105002
Nigeria,2679.5542234874
Nicaragua,2025.32143224265
Netherlands,45193.4032187971
Norway,74809.9658049898
Nepal,882.307663444541
Nauru,7587.25441038889
New Zealand,38630.7265886928
OECD members,35666.4567387794
Oman,18777.4330589162
Other small states,12502.8728769793
Pakistan,1421.83527830089
Panama,13669.5594424097
Peru,6180.11926810233
Philippines,2974.29691673713
Palau,15761.3633809149
Papua New Guinea,2502.07344498028
Poland,12560.051419682
Pre-demographic dividend,1563.46933235924
Puerto Rico,29763.4883013861
"Korea, Dem. People's Rep.",
Portugal,19250.1065376852
Paraguay,5861.40189546648
West Bank and Gaza,3272.15432360708
Pacific island small states,3723.87511414044
Post-demographic dividend,40636.3472020662
French Polynesia,18252.5142032094
Qatar,66984.9102002396
Romania,8976.9544892648
Russia,9313.021484375
Rwanda,733.887472832132
Saudi Arabia,20442.3660631613
Sudan,2226.40942382813
Senegal,1238.12639978389
Singapore,55645.6068614606
Solomon Islands,2134.80541826155
Sierra Leone,581.293411814954
El Salvador,3761.51368000275
San Marino,42281.8112549264
Somalia,507.482915466996
Serbia,5588.9794435877
Sub-Saharan Africa (excluding high income),1685.87762138125
South Sudan,1071.77776475545
Sub-Saharan Africa,1687.10091516037
Small states,11588.2234057817
Sao Tome and Principe,1292.73305546523
Suriname,8907.83725830091
Slovak Republic,16390.8821748507
Slovenia,20890.1664304173
Sweden,51545.4836095322
Eswatini,3583.31129031343
Sint Maarten (Dutch part),36519.9925867513
Seychelles,14894.4857827096
Syrian Arab Republic,857.497867137736
Turks and Caicos Islands,25783.2941047676
Chad,774.411603124119
Togo,770.143379256632
Thailand,5708.79409105798
Tajikistan,970.362599665447
Turkmenistan,6208.2966545016
Timor-Leste,1322.9290943123
Tonga,4117.93104694205
Trinidad and Tobago,18508.770502876
Tunisia,3960.92484913663
Turkiye,11049.9951100942
Tuvalu,3384.38320147639
Tanzania,929.7998046875
Uganda,864.180059289672
Ukraine,2124.66259765625
Upper middle income,7683.61110791406
Uruguay,16950.7531694816
United States,56762.7294515989
Uzbekistan,2753.97105782901
St. Vincent and the Grenadines,7386.74663845115
"Venezuela, RB",
British Virgin Islands,
Virgin Islands (U.S.),34007.3529411765
Viet Nam,2595.23484372958
Vanuatu,2643.8868859095
Samoa,4048.46711296568
Kosovo,3520.78207462478
"Yemen, Rep.",1488.41626930017
South Africa,6204.92990145846
Zambia,1307.90964916032
Zimbabwe,1410.32917348908
