Country,GDP
Aruba,26043.1563253011
Africa Eastern and Southern,1806.768777923
Afghanistan,608.738855868402
Africa Western and Central,1861.38106764835
Angola,4608.15516572683
Albania,4437.14116097061
Andorra,51428.1896998835
Arab World,6894.81612748884
United Arab Emirates,42078.6138125427
Argentina,12848.7391514568
Armenia,3462.68177840431
American Samoa,10495.3047320935
Antigua and Barbuda,14774.0321811278
Australia,62609.6607161044
Austria,51442.2762464407
Azerbaijan,7189.81869211976
Burundi,236.451347486235
Belgium,47410.5669277464
Benin,1099.4143107361
Burkina Faso,727.612474511645
Bangladesh,856.381886818701
Bulgaria,7857.16706984441
Bahrain,23741.5574626702
The Bahamas,26644.9265775896
Bosnia and Herzegovina,4980.90468838995
Belarus,6527.6593428786
Belize,5519.3390084833
Bermuda,97774.1620717428
Bolivia,2304.98246161085
Brazil,13200.5562348789
Barbados,16902.4923226589
Brunei Darussalam,46139.1075759182
Bhutan,2491.27343861368
Botswana,7080.77864262565
Central African Republic,515.209503489402
Canada,52223.696112356
Central Europe and the Baltics,13964.0938306065
Switzerland,90476.7589651577
Channel Islands,
Chile,14637.7561666254
China,5614.3860223103
Ivory Coast,1701.7046408106
Cameroon,1497.92658476665
Democratic Republic of the Congo,376.374981129973
"Congo, Rep.",3415.06237416639
Colombia,7392.94359956308
Comoros,1526.83263817748
Cabo Verde,3880.06920520905
Costa Rica,9137.4551007756
Caribbean small states,9967.73639620852
Cuba,6106.0067919258
Curacao,19426.3264002202
Cayman Islands,75435.6142199311
Cyprus,32395.75390625
Czechia,21871.2660754128
Germany,46705.8957963353
Djibouti,1322.72625083956
Dominica,7288.49794777466
Denmark,61753.647131977
Dominican Republic,5859.381524313
Algeria,5473.28182611668
Ecuador,5202.65645902066
Egypt,2645.6225349104
Eritrea,643.790042311239
Spain,31677.9003083652
Estonia,17487.8047830922
Ethiopia,348.001348291465
European Union,35767.0827371472
Finland,51148.9316365833
Fiji,4160.72119311815
France,43846.4660764798
Faroe Islands,51786.480991824
"Micronesia, Fed. Sts.",2885.44124871393
Gabon,10273.798444898
United Kingdom,42109.6418795749
Georgia,4021.75522955035
Ghana,1501.05917129856
Gibraltar,
Guinea,644.502548659895
"Gambia, The",705.47749534881
Guinea-Bissau,683.534475990489
Equatorial Guinea,18659.4160247571
Greece,25483.8825644931
Grenada,6775.74927822931
Greenland,47186.8759969388
Guatemala,3228.03827784076
Guam,30087.7155914011
Guyana,4960.00472639074
High income,41688.7348432025
"Hong Kong SAR, China",35142.4879344543
Honduras,2053.95969493403
Heavily indebted poor countries (HIPC),908.508026434671
Croatia,14655.8743881973
Haiti,1306.84531878112
Hungary,14234.471576937
IBRD only,5320.92300111613
IDA & IBRD total,4325.48460465497
IDA total,1248.54936139276
IDA blend,1734.11239454885
Indonesia,3613.8008884858
IDA only,1003.96998557722
Isle of Man,77838.3969263195
India,1449.60330101563
Not classified,
Ireland,52219.7057327581
Iran,8201.58167797698
Iraq,5736.89895897239
