Country,GDP
Aruba,
Africa Eastern and Southern,345.573458298061
Afghanistan,149.74406846683
Africa Western and Central,243.875529722631
Angola,
Albania,
Andorra,6183.80844084139
Arab World,566.891628520621
United Arab Emirates,
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,4770.61865788766
Austria,3890.72241941969
Azerbaijan,
Burundi,85.214643786738
Belgium,4900.96220075866
Benin,156.280349443111
Burkina Faso,114.218523740127
Bangladesh,113.665702670582
Bulgaria,
Bahrain,
The Bahamas,3466.05497951571
Bosnia and Herzegovina,
Belarus,
Belize,616.47107649379
Bermuda,5009.2936802974
Bolivia,257.759297367249
Brazil,
Barbados,
Brunei Darussalam,2905.4139247049
Bhutan,
Botswana,371.434993963018
Central African Republic,123.494906220015
Canada,5858.33407318788
Central Europe and the Baltics,
Switzerland,
Channel Islands,
Chile,1632.3873555551
China,157.089110889702
Ivory Coast,400.874524433287
Cameroon,271.678543324523
Democratic Republic of the Congo,
"Congo, Rep.",353.752580732606
Colombia,460.600711257064
Comoros,
Cabo Verde,
Costa Rica,762.082558256621
Caribbean small states,985.63593696988
Cuba,1074.18706048586
Curacao,
Cayman Islands,
Cyprus,
Czechia,
Germany,5046.75510305815
Djibouti,
Dominica,
Denmark,6119.37022218668
Dominican Republic,483.346020960248
Algeria,588.907257853434
Ecuador,579.091906625495
Egypt,272.045353077779
Eritrea,
Spain,2247.55337693219
Estonia,
Ethiopia,
European Union,3258.71670700553
Finland,4173.17304749428
Fiji,764.387750285142
France,4984.19668411585
Faroe Islands,4056.67150967699
"Micronesia, Fed. Sts.",
Gabon,1137.72131898581
United Kingdom,3426.27622050378
Georgia,
Ghana,313.172330946007
Gibraltar,
Guinea,
"Gambia, The",130.197941941879
Guinea-Bissau,148.166102105155
Equatorial Guinea,272.448337238163
Greece,2502.81474512238
Grenada,
Greenland,2860.28057640115
Guatemala,438.544851160696
Guam,
Guyana,420.690975793632
High income,4149.00209304513
"Hong Kong SAR, China",1893.18124189464
Honduras,299.502741067101
Heavily indebted poor countries (HIPC),180.802620911962
Croatia,
Haiti,94.4801405071211
Hungary,
IBRD only,360.863141196148
IDA & IBRD total,325.931048610222
IDA total,168.647010500302
IDA blend,207.458059407544
Indonesia,130.489743672414
IDA only,158.183045723415
Isle of Man,
India,143.456124984427
Not classified,
Ireland,2424.26904706558
Iran,874.113595284197
Iraq,472.250012453355
Iceland,5437.34252541217
Israel,
Italy,3205.25204038444
Jamaica,979.745005033357
Jordan,533.991379336167
Japan,4061.0133895326
Kazakhstan,
Kenya,196.623957025338
Kyrgyz Republic,
Cambodia,102.577674842249
Kiribati,523.295450770341
St. Kitts and Nevis,546.90155003668
South Korea,406.897093528455
Kuwait,5573.05938661459
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,218.350981496441
Lesotho,106.714871080364
Late-demographic dividend,426.294703597818
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,376.779327392578
Moldova,
Madagascar,227.426386382291
Maldives,
Middle East & North Africa,727.692072452557
Mexico,1000.93787226791
Marshall Islands,
Middle income,321.522282879102
North Macedonia,
Mali,87.3216516870985
Malta,1143.62020309528
Myanmar,24.6784119512424
Middle East & North Africa (excluding high income),493.182880901259
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,401.86960633773
Mauritius,
Malawi,
Malaysia,692.681498588649
North America,6642.69328197267
Namibia,
New Caledonia,4220.1821000982
Niger,187.055475390815
Nigeria,254.387347208655
Nicaragua,
Netherlands,5345.57544377587
Norway,5689.5888066967
Nepal,72.8932530028291
Nauru,
New Zealand,4323.19653458655
OECD members,3938.42294054947
Oman,663.009854024127
Other small states,558.361814026072
Pakistan,99.2979315283758
Panama,1162.28388538668
Peru,
Philippines,282.442796705717
Palau,
Papua New Guinea,486.156214049983
Poland,
Pre-demographic dividend,215.84338946046
Puerto Rico,2432.41421904928
"Korea, Dem. People's Rep.",
Portugal,1747.98904060266
Paraguay,385.392986122325
West Bank and Gaza,
Pacific island small states,570.868624252076
Post-demographic dividend,4214.02483243334
French Polynesia,3294.94997869124
Qatar,4848.62985068045
Romania,
Russia,
Rwanda,68.2585395662764
Saudi Arabia,2108.62543423708
Sudan,192.294036865234
Senegal,390.482682655276
Singapore,1685.45979632163
Solomon Islands,295.863891976798
Sierra Leone,195.583342717976
El Salvador,370.71545316849
San Marino,
Somalia,126.053225847284
Serbia,
Sub-Saharan Africa (excluding high income),296.08475565796
South Sudan,
Sub-Saharan Africa,296.133054390761
Small states,718.259242858792
Sao Tome and Principe,
Suriname,856.481072638779
Slovak Republic,
Slovenia,
Sweden,7301.215425886
Eswatini,461.680676788892
Sint Maarten (Dutch part),
Seychelles,648.531963657638
Syrian Arab Republic,368.296053817994
Turks and Caicos Islands,
Chad,165.401276796277
Togo,170.010626570194
Thailand,278.820019770674
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,
Trinidad and Tobago,1274.9334029795
Tunisia,499.814846362091
Turkiye,683.702499374412
Tuvalu,
Tanzania,
Uganda,152.68389317386
Ukraine,
Upper middle income,434.514980541507
Uruguay,1397.68726153157
United States of America,6726.35895596695
Uzbekistan,
St. Vincent and the Grenadines,295.956605763919
"Venezuela, RB",1371.09457785804
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,1364.20606063635
Zambia,523.443997636729
Zimbabwe,579.296418233582
