Country,GDP
Aruba,29329.0817465959
Africa Eastern and Southern,1625.2862362582
Afghanistan,526.140801271383
Africa Western and Central,1590.27775355217
Angola,2439.37444118796
Albania,4531.03220675893
Andorra,40632.2089824607
Arab World,6230.76207912376
United Arab Emirates,43063.9674770763
Argentina,14613.0356486571
Armenia,4041.99507105058
American Samoa,12372.8847825647
Antigua and Barbuda,16803.8702340001
Australia,53954.553494614
Austria,47429.1584564387
Azerbaijan,4147.1981423222
Burundi,244.14542219677
Belgium,44198.4823908691
Benin,1095.27445905119
Burkina Faso,711.184543433623
Bangladesh,1815.61026180185
Bulgaria,8381.88134621669
Bahrain,24349.9098701325
The Bahamas,30708.9870181946
Bosnia and Herzegovina,5327.39230422044
Belarus,5785.53397723676
Belize,6049.3919477765
Bermuda,111820.581466347
Bolivia,3280.0082139387
Brazil,9896.71889500528
Barbados,17881.5632533033
Brunei Darussalam,28186.9867351423
Bhutan,3427.17384450869
Botswana,6705.34106165815
Central African Republic,414.74032227842
Canada,45129.4292980922
Central Europe and the Baltics,14223.33867603
Switzerland,82254.3769269767
Channel Islands,57683.8938973128
Chile,15034.0584252287
China,8817.04560829162
Ivory Coast,2113.34152528591
Cameroon,1479.86222187116
Democratic Republic of the Congo,451.089088517319
"Congo, Rep.",2227.72013856074
Colombia,6449.97098726076
Comoros,1414.58668930422
Cabo Verde,3534.34357478817
Costa Rica,12118.1336248174
Caribbean small states,10101.698337451
Cuba,8543.33006731328
Curacao,18938.2440965187
Cayman Islands,81255.1124569481
Cyprus,26608.6953125
Czechia,20636.199952435
Germany,44652.5891722719
Djibouti,2655.73321960188
Dominica,7408.09130082314
Denmark,57610.0981801135
Dominican Republic,7513.49798180543
Algeria,4134.93608656171
Ecuador,6246.40425217932
Egypt,2439.96728439968
Eritrea,
Spain,28185.3213671969
Estonia,20437.765376736
Ethiopia,755.752644348666
European Union,33090.6343990218
Finland,46412.1364777169
Fiji,5825.19966514413
France,38781.0494870836
Faroe Islands,59328.2376643374
"Micronesia, Fed. Sts.",3320.3549760029
Gabon,6975.69519191402
United Kingdom,40572.1214823783
Georgia,4356.92801624893
Ghana,1998.72266581387
Gibraltar,
Guinea,843.464279230956
"Gambia, The",632.001024153219
Guinea-Bissau,718.245737766542
Equatorial Guinea,8410.39798030589
Greece,18582.0893411631
Grenada,9309.26129609568
Greenland,50765.7494665372
Guatemala,4454.02450948165
Guam,35663.0250406273
Guyana,6220.97856820609
High income,42077.8430006954
"Hong Kong SAR, China",46160.429791493
Honduras,2403.30608839303
Heavily indebted poor countries (HIPC),1055.40420733235
Croatia,13592.2545240617
Haiti,1389.35862299149
Hungary,14621.2395956755
IBRD only,6043.46039749913
IDA & IBRD total,4847.68098188126
IDA total,1395.04993087921
IDA blend,1753.2708306151
Indonesia,3839.78507460491
IDA only,1216.33837094209
Isle of Man,83510.303746436
India,1957.96981329558
Not classified,
Ireland,70150.7370157965
Iran,5758.59072766807
Iraq,4725.19357334032
Iceland,72010.1490316258
Israel,41114.7817082553
Italy,32406.7203150134
Jamaica,5273.14902681979
Jordan,4073.11640314668
Japan,38834.0529341227
Kazakhstan,9247.58067886159
Kenya,1675.98842173012
Kyrgyz Republic,1242.77022029305
Cambodia,1400.89926522987
Kiribati,1566.44713639955
St. Kitts and Nevis,22148.5124341669
South Korea,31600.7358741365
Kuwait,29258.2663270479
Lao PDR,2439.4633552251
Lebanon,8679.89742212366
Liberia,706.892691974846
Libya,10529.1162687455
St. Lucia,11270.4747103578
Latin America & Caribbean,9255.8059757905
Sri Lanka,4388.20190593728
Lesotho,1062.4561920176
Late-demographic dividend,9022.30188954083
Lithuania,16885.4073948373
Latvia,15695.1151541059
"Macao SAR, China",78896.2747485132
St. Martin (French part),
Morocco,3288.50268554688
Moldova,3454.95469039113
Madagascar,503.498058680237
Maldives,10194.7461477043
Middle East & North Africa,7337.21354907065
Mexico,9693.33009125499
Marshall Islands,4507.622862229
Middle income,5107.25027858374
North Macedonia,5450.49706853299
Mali,795.682801553765
Malta,28813.1853396512
Myanmar,1263.28526342903
Middle East & North Africa (excluding high income),3771.39883274438
Montenegro,7803.35824465203
Mongolia,3708.24822134669
Northern Mariana Islands,30751.6410731534
Mozambique,464.294721264472
Mauritania,1634.64215833074
Mauritius,10841.6847754844
Malawi,500.165547203323
Malaysia,9979.70447282371
North America,58423.8858786865
Namibia,5453.57062341501
New Caledonia,33876.3290941463
Niger,514.543398015622
Nigeria,1941.87947889475
Nicaragua,2127.28281786358
Netherlands,48675.2223350213
Norway,76131.8384032764
Nepal,1027.96547447264
Nauru,9361.03739658919
New Zealand,42910.9728362488
OECD members,37476.546622471
Oman,17802.5751178049
Other small states,12902.1701956534
Pakistan,1567.6406123353
Panama,15185.9724813803
Peru,6676.30879274916
Philippines,3077.43441889625
Palau,16011.6611537815
Papua New Guinea,2495.14077312932
Poland,13815.4999463758
Pre-demographic dividend,1438.13131092546
Puerto Rico,31108.7527508912
"Korea, Dem. People's Rep.",
Portugal,21490.429863104
Paraguay,6136.0583014952
West Bank and Gaza,3620.36048715937
Pacific island small states,4128.66101841916
Post-demographic dividend,42968.2895266901
French Polynesia,19743.9590211525
Qatar,59407.6980498883
Romania,10727.9708633184
Russia,10720.33203125
Rwanda,756.547641107379
Saudi Arabia,20910.4829617971
Sudan,3188.76928710938
Senegal,1385.1992136057
Singapore,61164.8973569773
Solomon Islands,2283.57905127379
Sierra Leone,484.456128767591
El Salvador,3986.04901435439
San Marino,44885.517837773
Somalia,555.185123613189
Serbia,6292.5465490011
Sub-Saharan Africa (excluding high income),1609.80618677888
South Sudan,
Sub-Saharan Africa,1611.0990750748
Small states,11864.8222319502
Sao Tome and Principe,1547.82270967205
Suriname,6112.88301430134
Slovak Republic,17585.197002257
Slovenia,23514.0254604147
Sweden,53791.5087298403
Eswatini,3824.04678338499
Sint Maarten (Dutch part),33351.7065470628
Seychelles,15961.2436308497
Syrian Arab Republic,862.319063332871
Turks and Caicos Islands,25659.1958638691
Chad,662.897472963315
Togo,813.395006476051
Thailand,6436.78965986703
Tajikistan,844.36524984854
Turkmenistan,6354.53282979422
Timor-Leste,1285.5239757568
Tonga,4367.25660339844
Trinidad and Tobago,16258.7489291438
Tunisia,3569.71883883673
Turkiye,10695.550196231
Tuvalu,4181.43658600984
Tanzania,975.904663085938
Uganda,766.177604015442
Ukraine,2638.32543945313
Upper middle income,8352.32602595892
Uruguay,18995.3970195554
United States of America,59907.754260885
Uzbekistan,1916.76462520814
St. Vincent and the Grenadines,7996.63698412147
"Venezuela, RB",
British Virgin Islands,
Virgin Islands (U.S.),35365.0693039774
Viet Nam,2992.07153198845
Vanuatu,3032.19702965604
Samoa,4261.64034322214
Kosovo,4009.3538108854
"Yemen, Rep.",893.716493735327
South Africa,6734.47515314548
Zambia,1495.75213841021
Zimbabwe,1192.10701198862
