Country,GDP
Aruba,
Africa Eastern and Southern,414.469755893952
Afghanistan,205.674096714917
Africa Western and Central,439.83214739843
Angola,
Albania,
Andorra,7758.71683045235
Arab World,1346.54559319901
United Arab Emirates,31282.7715443476
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,
Australia,7486.59278090393
Austria,5678.38665810018
Azerbaijan,
Burundi,117.051878460375
Belgium,7243.04734119583
Benin,201.832907195309
Burkina Faso,155.754990506786
Bangladesh,132.457485424647
Bulgaria,
Bahrain,
The Bahamas,3115.53838987656
Bosnia and Herzegovina,
Belarus,
Belize,727.455606305842
Bermuda,7261.27819548872
Bolivia,521.198507728786
Brazil,
Barbados,1755.16598387689
Brunei Darussalam,8621.1237282943
Bhutan,
Botswana,485.403762155508
Central African Republic,194.600753084527
Canada,8838.94710677652
Central Europe and the Baltics,
Switzerland,
Channel Islands,
Chile,956.848622546137
China,165.404262395736
Ivory Coast,652.702807993779
Cameroon,381.426601988858
Democratic Republic of the Congo,
"Congo, Rep.",453.069200279745
Colombia,641.550720418532
Comoros,
Cabo Verde,
Costa Rica,1113.036425514
Caribbean small states,1490.40450737774
Cuba,1436.28560670467
Curacao,
Cayman Islands,
Cyprus,1157.41162109375
Czechia,
Germany,6634.85689909309
Djibouti,
Dominica,
Denmark,8787.58972193297
Dominican Republic,754.777455734303
Algeria,1074.40524480058
Ecuador,1244.72708384737
Egypt,335.846333857081
Eritrea,
Spain,3279.31267061507
Estonia,
Ethiopia,
European Union,4422.50138040153
Finland,6739.69071253255
Fiji,1183.99679236805
France,6899.06957775716
Faroe Islands,6588.16060431035
"Micronesia, Fed. Sts.",
Gabon,4434.34116386491
United Kingdom,4138.16778761535
Georgia,
Ghana,263.131854457799
Gibraltar,
Guinea,
"Gambia, The",177.546913676118
Guinea-Bissau,160.319434942536
Equatorial Guinea,375.55452876076
Greece,3390.54497596312
Grenada,
Greenland,4844.65629347485
Guatemala,696.222015275002
Guam,
Guyana,603.063089125782
High income,5535.70546314045
"Hong Kong SAR, China",2850.0146101832
Honduras,404.220430284867
Heavily indebted poor countries (HIPC),248.70843250577
Croatia,
Haiti,168.315288461728
Hungary,
IBRD only,498.772379187779
IDA & IBRD total,457.719823423452
IDA total,264.391240997994
IDA blend,380.99755928714
Indonesia,277.050792814774
IDA only,214.998270919865
Isle of Man,
India,161.137236080759
Not classified,
Ireland,2919.58308695615
Iran,2011.0272869926
Iraq,1479.64993422836
Iceland,7583.27529804327
Israel,
Italy,4033.09935444585
Jamaica,1461.47490351885
Jordan,878.353404437022
Japan,5310.43140904992
Kazakhstan,
Kenya,246.38181544273
Kyrgyz Republic,
Cambodia,
Kiribati,681.651820937076
St. Kitts and Nevis,688.05675113066
South Korea,834.134207951691
Kuwait,11235.7579772065
Lao PDR,
Lebanon,
Liberia,
Libya,
St. Lucia,
Latin America & Caribbean,
Sri Lanka,258.179436866172
Lesotho,117.518999071221
Late-demographic dividend,501.101978759442
Lithuania,
Latvia,
"Macao SAR, China",
St. Martin (French part),
Morocco,537.80859375
Moldova,
Madagascar,274.26651766806
Maldives,
Middle East & North Africa,1732.11720822777
Mexico,1470.1767593974
Marshall Islands,
Middle income,455.43808485997
North Macedonia,
Mali,137.966595400906
Malta,1726.55944845303
Myanmar,38.9349169764599
Middle East & North Africa (excluding high income),989.673005243712
Montenegro,
Mongolia,
Northern Mariana Islands,
Mozambique,
Mauritania,577.700660440787
Mauritius,776.641428197848
Malawi,
Malaysia,927.805159228125
North America,8615.9107206683
Namibia,
New Caledonia,5957.56359470002
Niger,193.948612081541
Nigeria,561.550099917249
Nicaragua,
Netherlands,7925.6880622655
Norway,8927.20162734477
Nepal,102.088095814587
Nauru,
New Zealand,4373.84099791231
OECD members,5200.77308105888
Oman,3106.75775165588
Other small states,1325.64792997152
Pakistan,187.496906570355
Panama,1454.77918671731
Peru,
Philippines,445.804164552113
Palau,
Papua New Guinea,529.38708879082
Poland,
Pre-demographic dividend,398.651216321187
Puerto Rico,2946.46195251152
"Korea, Dem. People's Rep.",
Portugal,2173.28393425975
Paraguay,610.560506004519
West Bank and Gaza,
Pacific island small states,855.844517923705
Post-demographic dividend,5590.90827425061
French Polynesia,5072.79854161901
Qatar,15566.0172838432
Romania,
Russia,
Rwanda,137.204271050218
Saudi Arabia,7693.39419920037
Sudan,336.603851318359
Senegal,553.883396485109
Singapore,2758.94038028476
Solomon Islands,407.193355160842
Sierra Leone,191.081378377507
El Salvador,558.757274610081
San Marino,
Somalia,186.27525970685
Serbia,
Sub-Saharan Africa (excluding high income),423.643617626585
South Sudan,
Sub-Saharan Africa,423.686928221858
Small states,1362.85818595823
Sao Tome and Principe,
Suriname,1298.71464503084
Slovak Republic,
Slovenia,
Sweden,10868.2757657546
Eswatini,518.6914783465
Sint Maarten (Dutch part),
Seychelles,814.47477447888
Syrian Arab Republic,827.155913542149
Turks and Caicos Islands,
Chad,208.031312135324
Togo,241.032859744651
Thailand,405.547890217308
Tajikistan,
Turkmenistan,
Timor-Leste,
Tonga,316.435951601799
Trinidad and Tobago,2341.87501291732
Tunisia,760.234985266573
Turkiye,1270.33909807208
Tuvalu,
Tanzania,
Uganda,203.175913579711
Ukraine,
Upper middle income,596.484511377947
Uruguay,1268.62583348486
United States of America,8592.25353727612
Uzbekistan,
St. Vincent and the Grenadines,313.180764623335
"Venezuela, RB",2316.0309220299
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,
Vanuatu,
Samoa,
Kosovo,
"Yemen, Rep.",
South Africa,1554.00279783896
Zambia,539.955336822168
Zimbabwe,686.721730071638
