Country,GDP
Aruba,
Africa Eastern and Southern,668.797686871538
Afghanistan,
Africa Western and Central,1120.59401963399
Angola,620.736572249985
Albania,
Andorra,9739.22855021001
Arab World,2517.12099628245
United Arab Emirates,39921.6329798234
Argentina,
Armenia,
American Samoa,
Antigua and Barbuda,2519.80314404024
Australia,12778.9279166426
Austria,9410.34725652989
Azerbaijan,
Burundi,220.157009924496
Belgium,9343.86109959618
Benin,312.693212499311
Burkina Faso,239.619495575649
Bangladesh,209.195741763058
Bulgaria,2169.00401089683
Bahrain,9323.74981356581
The Bahamas,6797.83096516882
Bosnia and Herzegovina,
Belarus,
Belize,1195.50897246882
Bermuda,14166.1712925391
Bolivia,934.781382674752
Brazil,
Barbados,4552.94447062093
Brunei Darussalam,21254.0623087205
Bhutan,319.853002163828
Botswana,992.11805147293
Central African Republic,303.250841699281
Canada,12527.3135323802
Central Europe and the Baltics,
Switzerland,17999.969257078
Channel Islands,
Chile,1653.98633115509
China,281.499333737952
Ivory Coast,845.664977841031
Cameroon,730.768895169711
Democratic Republic of the Congo,
"Congo, Rep.",1130.2584932892
Colombia,1421.92168833937
Comoros,530.204359457532
Cabo Verde,430.960743883986
Costa Rica,1021.8927365613
Caribbean small states,2915.11646678485
Cuba,2114.62071626848
Curacao,
Cayman Islands,
Cyprus,4122.78466796875
Czechia,
Germany,9913.73764159395
Djibouti,
Dominica,1232.72074280102
Denmark,11804.4328880134
Dominican Republic,1374.46863904263
Algeria,2260.34752384937
Ecuador,2324.82912099247
Egypt,600.043052116351
Eritrea,
Spain,5159.70864500142
Estonia,
Ethiopia,207.121076525424
European Union,6759.20450400056
Finland,10938.122061411
Fiji,1763.8377398378
France,10501.6091345216
Faroe Islands,10054.5126193302
"Micronesia, Fed. Sts.",
Gabon,4582.16384700194
United Kingdom,9146.07735701852
Georgia,
Ghana,320.699411564957
Gibraltar,
Guinea,
"Gambia, The",281.216225896016
Guinea-Bissau,192.776439797954
Equatorial Guinea,140.287918684868
Greece,5579.23461523759
Grenada,1299.39285640293
Greenland,7813.65128212172
Guatemala,1200.24923382046
Guam,
Guyana,618.234849718908
High income,9286.79267043877
"Hong Kong SAR, China",6133.7668997328
Honduras,1062.4697652956
Heavily indebted poor countries (HIPC),357.877456928016
Croatia,
